dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
4.3984e-05,0.72598,0.028905,1.8236e-18,30271.0,6.6549e-10,5.3204e-31,2.0045e+21,8.3654,0.34751
4.3984e-05,0.72598,0.028905,1.8236e-18,30271.0,6.6549e-10,5.3204e-31,3.0413e+21,13.006,0.84074
4.3984e-05,0.72598,0.028905,1.8236e-18,30271.0,6.6549e-10,5.3204e-31,4.009e+21,20.59,4.5542
4.3984e-05,0.72598,0.028905,1.8236e-18,30271.0,6.6549e-10,5.3204e-31,5.0458e+21,31.936,11.753
4.3984e-05,0.72598,0.028905,1.8236e-18,30271.0,6.6549e-10,5.3204e-31,6.0134e+21,44.147,20.093
4.3984e-05,0.72598,0.028905,1.8236e-18,30271.0,6.6549e-10,5.3204e-31,6.9811e+21,57.907,29.983
3.5675e-05,0.63751,0.023619,2.1719e-18,30473.0,6.0227e-10,4.4736e-31,1.0368e+21,4.3115,0.16426
3.5675e-05,0.63751,0.023619,2.1719e-18,30473.0,6.0227e-10,4.4736e-31,2.0045e+21,8.263,0.24505
3.5675e-05,0.63751,0.023619,2.1719e-18,30473.0,6.0227e-10,4.4736e-31,3.0413e+21,12.766,0.60095
3.5675e-05,0.63751,0.023619,2.1719e-18,30473.0,6.0227e-10,4.4736e-31,4.009e+21,19.809,3.7729
3.5675e-05,0.63751,0.023619,2.1719e-18,30473.0,6.0227e-10,4.4736e-31,5.0458e+21,30.27,10.087
3.5675e-05,0.63751,0.023619,2.1719e-18,30473.0,6.0227e-10,4.4736e-31,6.0134e+21,41.488,17.434
3.5675e-05,0.63751,0.023619,2.1719e-18,30473.0,6.0227e-10,4.4736e-31,6.9811e+21,54.036,26.112
4.212e-05,0.73431,0.027934,1.7839e-18,34828.0,6.5308e-10,5.6621e-31,1.0368e+21,4.4019,0.25468
4.212e-05,0.73431,0.027934,1.7839e-18,34828.0,6.5308e-10,5.6621e-31,2.0045e+21,8.4103,0.39239
4.212e-05,0.73431,0.027934,1.7839e-18,34828.0,6.5308e-10,5.6621e-31,3.0413e+21,13.0,0.83537
4.212e-05,0.73431,0.027934,1.7839e-18,34828.0,6.5308e-10,5.6621e-31,4.009e+21,20.299,4.2635
4.212e-05,0.73431,0.027934,1.7839e-18,34828.0,6.5308e-10,5.6621e-31,5.0458e+21,31.198,11.015
4.212e-05,0.73431,0.027934,1.7839e-18,34828.0,6.5308e-10,5.6621e-31,6.0134e+21,42.937,18.884
4.212e-05,0.73431,0.027934,1.7839e-18,34828.0,6.5308e-10,5.6621e-31,6.9811e+21,56.135,28.211
4.7372e-05,0.72082,0.028396,2.1975e-18,26048.0,6.2004e-10,5.4753e-31,1.0368e+21,4.339,0.1918
4.7372e-05,0.72082,0.028396,2.1975e-18,26048.0,6.2004e-10,5.4753e-31,2.0045e+21,8.2852,0.26728
4.7372e-05,0.72082,0.028396,2.1975e-18,26048.0,6.2004e-10,5.4753e-31,3.0413e+21,12.986,0.82102
4.7372e-05,0.72082,0.028396,2.1975e-18,26048.0,6.2004e-10,5.4753e-31,4.009e+21,21.066,5.0303
4.7372e-05,0.72082,0.028396,2.1975e-18,26048.0,6.2004e-10,5.4753e-31,5.0458e+21,33.222,13.039
4.7372e-05,0.72082,0.028396,2.1975e-18,26048.0,6.2004e-10,5.4753e-31,6.0134e+21,46.301,22.248
4.7372e-05,0.72082,0.028396,2.1975e-18,26048.0,6.2004e-10,5.4753e-31,6.9811e+21,61.117,33.193
3.5414e-05,0.66879,0.025331,2.1391e-18,32629.0,6.0884e-10,5.3305e-31,1.0368e+21,4.3533,0.20606
3.5414e-05,0.66879,0.025331,2.1391e-18,32629.0,6.0884e-10,5.3305e-31,2.0045e+21,8.318,0.30009
