%eval_id interface dGrainHBS FaceCovMax SwellLink vResol DatomFissGBx fNucleate aAtomDifFiss FD1 fuel_swelling1 FD2 fuel_swelling2 FD3 fuel_swelling3
0 2871 4.336E-05 0.744 2.790E-02 2.298E-18 3.465E+04 6.090E-10 5.560E-31 .2004480008009508E+22 8.304883080757868 .4008960016019010E+22 20.30353344533156 .6013440024028510E+22 43.40348520078158
0 2872 4.314E-05 0.852 2.700E-02 2.042E-18 3.046E+04 5.850E-10 5.721E-31 .2004480008009508E+22 8.352277056860959 .4008960016019010E+22 19.55742989974447 .6013440024028510E+22 40.67482727269199
0 2873 3.959E-05 0.764 2.632E-02 1.989E-18 2.875E+04 6.099E-10 3.701E-31 .2004480008009508E+22 8.244137546863785 .4008960016019010E+22 19.46450048471827 .6013440024028510E+22 40.49730013731175
0 2874 4.511E-05 0.794 2.816E-02 1.961E-18 2.927E+04 6.872E-10 5.872E-31 .2004480008009508E+22 8.352789329465850 .4008960016019010E+22 20.28387036726473 .6013440024028510E+22 43.22127613948073
0 2875 3.928E-05 0.732 2.067E-02 1.880E-18 2.953E+04 5.841E-10 4.363E-31 .2004480008009508E+22 8.313802949457925 .4008960016019010E+22 19.93307261014144 .6013440024028510E+22 41.96545868156471
0 2876 4.399E-05 0.782 2.401E-02 2.130E-18 2.742E+04 6.359E-10 5.233E-31 .2004480008009508E+22 8.290188622694167 .4008960016019010E+22 20.25633467318358 .6013440024028510E+22 43.37481214449507
0 2877 4.277E-05 0.795 2.546E-02 2.122E-18 3.362E+04 4.933E-10 5.493E-31 .2004480008009508E+22 8.355927274759519 .4008960016019010E+22 19.96543711857742 .6013440024028510E+22 42.08809471356503
0 2878 3.460E-05 0.734 2.353E-02 1.888E-18 2.919E+04 5.345E-10 5.198E-31 .2004480008009508E+22 8.365877192389616 .4008960016019010E+22 18.88941954287841 .6013440024028510E+22 37.94314359246806
0 2879 4.185E-05 0.776 2.573E-02 2.124E-18 2.808E+04 6.348E-10 5.273E-31 .2004480008009508E+22 8.296225828544454 .4008960016019010E+22 19.85695237588127 .6013440024028510E+22 41.85344464742476
0 2880 4.142E-05 0.652 1.976E-02 2.066E-18 2.725E+04 6.126E-10 5.264E-31 .2004480008009508E+22 8.307990711335307 .4008960016019010E+22 21.01147476852273 .6013440024028510E+22 45.91094941038499
0 2881 3.614E-05 0.752 2.144E-02 2.077E-18 2.967E+04 5.364E-10 4.765E-31 .2004480008009508E+22 8.306000776774711 .4008960016019010E+22 19.07020932553957 .6013440024028510E+22 38.89417385056132
0 2882 3.693E-05 0.715 2.459E-02 2.105E-18 3.213E+04 6.378E-10 4.686E-31 .2004480008009508E+22 8.286132296038314 .4008960016019010E+22 19.42568733830731 .6013440024028510E+22 40.15483459262683
0 2883 4.315E-05 0.733 2.636E-02 2.199E-18 3.126E+04 5.135E-10 4.758E-31 .2004480008009508E+22 8.293221849367365 .4008960016019010E+22 20.39584355839930 .6013440024028510E+22 43.77536689291247
0 2884 3.818E-05 0.845 2.773E-02 1.814E-18 2.759E+04 6.611E-10 4.114E-31 .2004480008009508E+22 8.291635848010078 .4008960016019010E+22 18.60323944268586 .6013440024028510E+22 37.29425649531051
0 2885 4.023E-05 0.704 2.692E-02 1.946E-18 2.965E+04 5.205E-10 5.666E-31 .2004480008009508E+22 8.380996530578050 .4008960016019010E+22 20.17108031591351 .6013440024028510E+22 42.56033693061594
0 2886 3.459E-05 0.783 2.511E-02 1.971E-18 3.053E+04 6.968E-10 5.138E-31 .2004480008009508E+22 8.319768866878716 .4008960016019010E+22 18.43814332114175 .6013440024028510E+22 36.52036283395605
0 2887 3.816E-05 0.734 2.726E-02 1.981E-18 3.236E+04 5.056E-10 6.359E-31 .2004480008009508E+22 8.418563936200615 .4008960016019010E+22 19.55563226262869 .6013440024028510E+22 40.25220819151974
0 2888 4.575E-05 0.678 2.804E-02 1.979E-18 2.904E+04 5.373E-10 4.991E-31 .2004480008009508E+22 8.334769181889030 .4008960016019010E+22 21.23300429167648 .6013440024028510E+22 46.62967656385890
0 2889 4.748E-05 0.757 2.523E-02 1.945E-18 2.563E+04 6.550E-10 4.708E-31 .2004480008009508E+22 8.290285072367908 .4008960016019010E+22 20.98430163756911 .6013440024028510E+22 46.00830316543167
0 2890 4.204E-05 0.692 2.626E-02 1.984E-18 2.275E+04 5.757E-10 4.721E-31 .2004480008009508E+22 8.283931644703349 .4008960016019010E+22 20.50381344520475 .6013440024028510E+22 44.12958757108172
0 2891 3.956E-05 0.806 2.426E-02 2.179E-18 3.473E+04 5.585E-10 4.672E-31 .2004480008009508E+22 8.294729228075786 .4008960016019010E+22 19.24763650211986 .6013440024028510E+22 39.66613587142587
0 2892 3.904E-05 0.762 2.514E-02 2.335E-18 3.440E+04 6.121E-10 5.281E-31 .2004480008009508E+22 8.284688307458582 .4008960016019010E+22 19.44625492108591 .6013440024028510E+22 40.36022278549342
0 2893 3.832E-05 0.844 2.480E-02 2.140E-18 3.026E+04 6.073E-10 5.910E-31 .2004480008009508E+22 8.335084400180031 .4008960016019010E+22 18.74591269036511 .6013440024028510E+22 37.77802044776728
0 2894 4.293E-05 0.750 2.547E-02 2.095E-18 3.288E+04 5.952E-10 4.830E-31 .2004480008009508E+22 8.305696048874939 .4008960016019010E+22 20.28332025400467 .6013440024028510E+22 43.32524712377388
0 2895 4.055E-05 0.782 2.078E-02 2.074E-18 3.289E+04 5.989E-10 5.156E-31 .2004480008009508E+22 8.325407115819054 .4008960016019010E+22 19.79259040467111 .6013440024028510E+22 41.54148795164539
0 2896 4.266E-05 0.891 2.551E-02 2.318E-18 2.774E+04 7.608E-10 4.914E-31 .2004480008009508E+22 8.220868582610915 .4008960016019010E+22 19.09722278445645 .6013440024028510E+22 39.50253573504845
0 2897 4.294E-05 0.809 2.335E-02 2.009E-18 3.145E+04 6.381E-10 5.600E-31 .2004480008009508E+22 8.347354543130239 .4008960016019010E+22 19.96735455723413 .6013440024028510E+22 42.13723015811853
0 2898 4.370E-05 0.634 2.358E-02 2.110E-18 3.491E+04 6.521E-10 4.902E-31 .2004480008009508E+22 8.303041817705118 .4008960016019010E+22 21.39778710624362 .6013440024028510E+22 47.30365611870526
0 2899 3.968E-05 0.730 2.016E-02 2.109E-18 2.756E+04 5.698E-10 4.666E-31 .2004480008009508E+22 8.279775612029090 .4008960016019010E+22 19.98987178817002 .6013440024028510E+22 42.34745908180416
0 2900 3.971E-05 0.717 2.634E-02 2.001E-18 3.319E+04 5.009E-10 5.110E-31 .2004480008009508E+22 8.358703877827010 .4008960016019010E+22 19.97722666012888 .6013440024028510E+22 41.93716258774413
0 2901 4.012E-05 0.801 2.663E-02 2.148E-18 2.828E+04 5.419E-10 4.341E-31 .2004480008009508E+22 8.263704223304742 .4008960016019010E+22 19.27340730356647 .6013440024028510E+22 39.84989697980214
0 2902 3.564E-05 0.873 2.613E-02 2.162E-18 2.847E+04 6.221E-10 5.538E-31 .2004480008009508E+22 8.304601603707146 .4008960016019010E+22 17.92302963248939 .6013440024028510E+22 34.86670238535844
0 2903 4.032E-05 0.814 2.544E-02 2.094E-18 2.835E+04 5.564E-10 4.851E-31 .2004480008009508E+22 8.298038382254118 .4008960016019010E+22 19.29671328434473 .6013440024028510E+22 39.85617395620844
0 2904 3.809E-05 0.724 2.931E-02 1.833E-18 2.876E+04 6.368E-10 5.403E-31 .2004480008009508E+22 8.366617434217392 .4008960016019010E+22 19.51951230895082 .6013440024028510E+22 40.18286147104549
0 2905 3.380E-05 0.739 2.324E-02 2.047E-18 2.900E+04 4.856E-10 5.972E-31 .2004480008009508E+22 8.378580926020472 .4008960016019010E+22 18.67054562710728 .6013440024028510E+22 37.15779425517443
0 2906 4.492E-05 0.758 2.167E-02 2.533E-18 2.762E+04 5.841E-10 4.879E-31 .2004480008009508E+22 8.215091217083813 .4008960016019010E+22 20.59561698247807 .6013440024028510E+22 44.89866750027097
0 2907 3.953E-05 0.649 2.379E-02 1.798E-18 2.993E+04 6.522E-10 4.728E-31 .2004480008009508E+22 8.341128598067726 .4008960016019010E+22 20.58831975441333 .6013440024028510E+22 44.07628215263217
0 2908 3.934E-05 0.730 2.526E-02 1.956E-18 3.332E+04 5.532E-10 5.278E-31 .2004480008009508E+22 8.366115063253842 .4008960016019010E+22 19.85082973535319 .6013440024028510E+22 41.46832075301766
0 2909 4.086E-05 0.726 2.297E-02 1.931E-18 3.104E+04 5.692E-10 5.438E-31 .2004480008009508E+22 8.368133743895063 .4008960016019010E+22 20.26382546175722 .6013440024028510E+22 42.99831799541395
0 2910 4.163E-05 0.752 2.425E-02 1.900E-18 2.700E+04 5.857E-10 4.870E-31 .2004480008009508E+22 8.327203899276313 .4008960016019010E+22 20.10596425475097 .6013440024028510E+22 42.60051085520357
0 2911 3.659E-05 0.698 2.473E-02 2.034E-18 2.922E+04 6.299E-10 5.187E-31 .2004480008009508E+22 8.315774643010386 .4008960016019010E+22 19.51332859508918 .6013440024028510E+22 40.34855520686257
0 2912 3.764E-05 0.749 2.173E-02 1.694E-18 2.614E+04 6.572E-10 5.718E-31 .2004480008009508E+22 8.400145513537238 .4008960016019010E+22 19.53255385110562 .6013440024028510E+22 40.20526848801065
0 2913 4.289E-05 0.769 2.363E-02 2.000E-18 2.715E+04 6.118E-10 5.401E-31 .2004480008009508E+22 8.327863204292433 .4008960016019010E+22 20.22334009831140 .6013440024028510E+22 43.09272490657840
0 2914 4.669E-05 0.724 2.567E-02 1.791E-18 3.361E+04 6.032E-10 5.189E-31 .2004480008009508E+22 8.389341599172004 .4008960016019010E+22 21.22088989678157 .6013440024028510E+22 46.44907023441906
0 2915 3.759E-05 0.808 2.783E-02 2.027E-18 2.618E+04 5.527E-10 5.153E-31 .2004480008009508E+22 8.317837001259935 .4008960016019010E+22 18.74914066978689 .6013440024028510E+22 37.75603535353289
0 2916 4.135E-05 0.767 2.824E-02 2.069E-18 2.949E+04 6.790E-10 4.449E-31 .2004480008009508E+22 8.263258601856508 .4008960016019010E+22 19.71397822993247 .6013440024028510E+22 41.36540203325110
0 2917 3.663E-05 0.711 2.703E-02 1.779E-18 3.242E+04 5.677E-10 5.160E-31 .2004480008009508E+22 8.393405872826301 .4008960016019010E+22 19.44022088337334 .6013440024028510E+22 39.77960409104465
0 2918 3.898E-05 0.745 2.643E-02 1.965E-18 3.166E+04 5.168E-10 4.828E-31 .2004480008009508E+22 8.342795318993074 .4008960016019010E+22 19.59103659957794 .6013440024028510E+22 40.61112055752009
0 2919 3.554E-05 0.786 2.788E-02 1.905E-18 2.759E+04 6.594E-10 5.970E-31 .2004480008009508E+22 8.367698613963105 .4008960016019010E+22 18.57430755066898 .6013440024028510E+22 36.85920534427503
0 2920 3.715E-05 0.882 2.564E-02 2.144E-18 3.064E+04 6.164E-10 5.248E-31 .2004480008009508E+22 8.304657614202506 .4008960016019010E+22 18.17252257387628 .6013440024028510E+22 35.83251956619669
0 2921 3.875E-05 0.757 2.185E-02 2.131E-18 3.413E+04 5.753E-10 5.154E-31 .2004480008009508E+22 8.322678860183697 .4008960016019010E+22 19.58846734062974 .6013440024028510E+22 40.74927686677914
0 2922 4.173E-05 0.785 2.591E-02 2.056E-18 2.820E+04 5.497E-10 5.023E-31 .2004480008009508E+22 8.314704144785686 .4008960016019010E+22 19.78140922208965 .6013440024028510E+22 41.52440646865711
0 2923 4.245E-05 0.643 2.335E-02 2.268E-18 3.017E+04 6.288E-10 5.220E-31 .2004480008009508E+22 8.276171085144350 .4008960016019010E+22 21.07262709427527 .6013440024028510E+22 46.22865165342154
0 2924 3.163E-05 0.777 2.425E-02 2.132E-18 3.295E+04 6.947E-10 4.586E-31 .2004480008009508E+22 8.268903641070231 .4008960016019010E+22 17.80659232725782 .6013440024028510E+22 34.32443028306214
0 2925 4.125E-05 0.824 2.218E-02 2.080E-18 3.215E+04 5.789E-10 5.263E-31 .2004480008009508E+22 8.330556266493918 .4008960016019010E+22 19.55137994247903 .6013440024028510E+22 40.71223498250075
0 2926 3.589E-05 0.740 2.701E-02 2.223E-18 3.722E+04 5.734E-10 4.609E-31 .2004480008009508E+22 8.288264629703480 .4008960016019010E+22 18.93121974502792 .6013440024028510E+22 38.36876022007677
0 2927 3.924E-05 0.607 2.610E-02 2.065E-18 2.926E+04 6.663E-10 5.529E-31 .2004480008009508E+22 8.318906299828679 .4008960016019010E+22 20.73222308161279 .6013440024028510E+22 44.65075114127750
0 2928 4.296E-05 0.793 2.037E-02 2.119E-18 3.076E+04 5.650E-10 5.514E-31 .2004480008009508E+22 8.332257973692764 .4008960016019010E+22 20.17448664653324 .6013440024028510E+22 42.97626468322905
0 2929 3.423E-05 0.737 2.202E-02 2.045E-18 3.057E+04 6.340E-10 5.127E-31 .2004480008009508E+22 8.315022045621559 .4008960016019010E+22 18.78019046229059 .6013440024028510E+22 37.74538175873419
0 2930 4.357E-05 0.700 2.007E-02 2.355E-18 3.593E+04 6.596E-10 4.438E-31 .2004480008009508E+22 8.237408040744947 .4008960016019010E+22 20.92566091669574 .6013440024028510E+22 45.90479824557268
0 2931 3.559E-05 0.838 2.781E-02 1.897E-18 2.742E+04 6.207E-10 5.215E-31 .2004480008009508E+22 8.340491161330778 .4008960016019010E+22 18.16448820488887 .6013440024028510E+22 35.55192028102047
0 2932 3.442E-05 0.691 2.378E-02 1.926E-18 2.914E+04 6.172E-10 5.093E-31 .2004480008009508E+22 8.335843625088778 .4008960016019010E+22 19.17503129086910 .6013440024028510E+22 38.99676118921070
0 2933 3.842E-05 0.662 2.282E-02 2.176E-18 2.998E+04 6.865E-10 4.925E-31 .2004480008009508E+22 8.268256089916722 .4008960016019010E+22 20.19408465200269 .6013440024028510E+22 42.97473860829216
0 2934 4.453E-05 0.777 2.534E-02 2.060E-18 2.499E+04 6.769E-10 5.018E-31 .2004480008009508E+22 8.275050527355107 .4008960016019010E+22 20.31601605529711 .6013440024028510E+22 43.62133912437181
0 2935 4.030E-05 0.811 2.761E-02 2.129E-18 3.163E+04 6.310E-10 4.339E-31 .2004480008009508E+22 8.262453052294582 .4008960016019010E+22 19.21536407490981 .6013440024028510E+22 39.62284925604676
0 2936 4.137E-05 0.835 3.061E-02 1.941E-18 3.404E+04 5.817E-10 5.452E-31 .2004480008009508E+22 8.374593217409995 .4008960016019010E+22 19.26441922412145 .6013440024028510E+22 39.44533678514836
0 2937 4.355E-05 0.845 2.111E-02 1.865E-18 2.836E+04 5.893E-10 5.496E-31 .2004480008009508E+22 8.371201710610674 .4008960016019010E+22 19.91592073394235 .6013440024028510E+22 41.93538134186570
0 2938 3.793E-05 0.628 2.827E-02 2.215E-18 2.755E+04 6.066E-10 4.055E-31 .2004480008009508E+22 8.219088216345897 .4008960016019010E+22 20.10782974873388 .6013440024028510E+22 42.70500595331092
0 2939 4.509E-05 0.782 2.512E-02 1.941E-18 2.898E+04 6.250E-10 4.845E-31 .2004480008009508E+22 8.317858247763994 .4008960016019010E+22 20.44702972726553 .6013440024028510E+22 43.93923746367214
0 2940 3.496E-05 0.819 2.486E-02 1.938E-18 2.868E+04 5.718E-10 4.677E-31 .2004480008009508E+22 8.318345131161779 .4008960016019010E+22 18.21132854649945 .6013440024028510E+22 35.79461829791956
0 2941 4.065E-05 0.793 2.494E-02 1.741E-18 3.060E+04 5.931E-10 5.846E-31 .2004480008009508E+22 8.426101406753748 .4008960016019010E+22 19.69442374078745 .6013440024028510E+22 40.80707873250199
0 2942 4.498E-05 0.754 2.618E-02 2.170E-18 3.397E+04 6.404E-10 5.313E-31 .2004480008009508E+22 8.310053254189134 .4008960016019010E+22 20.58086900961336 .6013440024028510E+22 44.42826922292510
0 2943 4.036E-05 0.782 2.379E-02 1.998E-18 3.284E+04 6.043E-10 4.340E-31 .2004480008009508E+22 8.296626488537580 .4008960016019010E+22 19.62501725030611 .6013440024028510E+22 40.97045344031557
0 2944 4.294E-05 0.750 2.718E-02 1.967E-18 2.875E+04 4.439E-10 5.737E-31 .2004480008009508E+22 8.394572812756412 .4008960016019010E+22 20.30587005930908 .6013440024028510E+22 43.13677395511410
0 2945 4.054E-05 0.695 2.449E-02 2.099E-18 3.140E+04 6.172E-10 4.781E-31 .2004480008009508E+22 8.293397150412398 .4008960016019010E+22 20.30495211315874 .6013440024028510E+22 43.34975346334592
0 2946 4.073E-05 0.885 2.719E-02 2.161E-18 2.846E+04 5.714E-10 5.183E-31 .2004480008009508E+22 8.298500601497095 .4008960016019010E+22 18.79508102308036 .6013440024028510E+22 38.13617065111645
0 2947 4.074E-05 0.769 2.373E-02 1.908E-18 3.569E+04 5.059E-10 5.351E-31 .2004480008009508E+22 8.398208858178185 .4008960016019010E+22 19.89739396999446 .6013440024028510E+22 41.63528667502322
0 2948 3.693E-05 0.845 2.440E-02 2.098E-18 2.668E+04 5.719E-10 6.301E-31 .2004480008009508E+22 8.352243187376896 .4008960016019010E+22 18.47342834652807 .6013440024028510E+22 36.73482780353779
0 2949 3.977E-05 0.678 1.999E-02 2.178E-18 2.183E+04 6.616E-10 4.669E-31 .2004480008009508E+22 8.221188112743935 .4008960016019010E+22 20.36266740410159 .6013440024028510E+22 43.85070027794853
0 2950 4.159E-05 0.905 2.748E-02 1.755E-18 2.614E+04 5.002E-10 4.512E-31 .2004480008009508E+22 8.352683586707748 .4008960016019010E+22 18.87405180722566 .6013440024028510E+22 38.20894915522469
0 2951 3.946E-05 0.703 2.495E-02 2.155E-18 3.307E+04 5.538E-10 4.763E-31 .2004480008009508E+22 8.299375297279603 .4008960016019010E+22 20.02148885607755 .6013440024028510E+22 42.29573226263102
0 2952 4.915E-05 0.668 2.366E-02 1.968E-18 3.207E+04 5.899E-10 5.081E-31 .2004480008009508E+22 8.342231283134126 .4008960016019010E+22 22.04399873148038 .6013440024028510E+22 49.69695245312919
0 2953 3.663E-05 0.812 2.704E-02 1.729E-18 2.827E+04 7.350E-10 5.099E-31 .2004480008009508E+22 8.356528775678134 .4008960016019010E+22 18.64375437358585 .6013440024028510E+22 37.15011704485112
0 2954 3.416E-05 0.655 2.451E-02 2.283E-18 3.119E+04 5.696E-10 4.688E-31 .2004480008009508E+22 8.263096611087331 .4008960016019010E+22 19.30310212645318 .6013440024028510E+22 39.66936844798411
0 2955 4.288E-05 0.757 1.994E-02 2.238E-18 2.960E+04 6.710E-10 4.926E-31 .2004480008009508E+22 8.257936036266230 .4008960016019010E+22 20.37559892421064 .6013440024028510E+22 43.90544964232988
0 2956 3.908E-05 0.895 2.535E-02 1.599E-18 2.926E+04 5.804E-10 4.993E-31 .2004480008009508E+22 8.413227559181841 .4008960016019010E+22 18.62213821636908 .6013440024028510E+22 37.03905626357057
0 2957 4.444E-05 0.741 2.375E-02 2.179E-18 2.771E+04 5.910E-10 5.074E-31 .2004480008009508E+22 8.283105809005290 .4008960016019010E+22 20.64400357582455 .6013440024028510E+22 44.77805220921224
0 2958 4.077E-05 0.722 2.900E-02 2.140E-18 2.789E+04 6.613E-10 4.932E-31 .2004480008009508E+22 8.271245393906094 .4008960016019010E+22 19.92257362659667 .6013440024028510E+22 42.04795860079700
0 2959 4.469E-05 0.717 2.126E-02 2.163E-18 2.905E+04 7.132E-10 5.229E-31 .2004480008009508E+22 8.276893228735320 .4008960016019010E+22 20.97182048969900 .6013440024028510E+22 45.99002212258028
0 2960 3.579E-05 0.793 2.458E-02 2.044E-18 3.190E+04 6.990E-10 5.279E-31 .2004480008009508E+22 8.316165198475151 .4008960016019010E+22 18.62075932583351 .6013440024028510E+22 37.24478026097795
0 2961 3.399E-05 0.824 3.084E-02 1.887E-18 3.396E+04 6.342E-10 4.968E-31 .2004480008009508E+22 8.351937841406071 .4008960016019010E+22 17.90302780934823 .6013440024028510E+22 34.41142024852303
0 2962 4.068E-05 0.826 2.204E-02 2.238E-18 2.743E+04 5.879E-10 5.469E-31 .2004480008009508E+22 8.289613318098290 .4008960016019010E+22 19.36832448402258 .6013440024028510E+22 40.22208282079625
0 2963 4.246E-05 0.710 2.759E-02 2.287E-18 2.358E+04 5.411E-10 5.287E-31 .2004480008009508E+22 8.264797453440458 .4008960016019010E+22 20.34503673231708 .6013440024028510E+22 43.68170099218284
0 2964 4.341E-05 0.727 2.235E-02 1.537E-18 2.609E+04 7.142E-10 4.948E-31 .2004480008009508E+22 8.389277269764245 .4008960016019010E+22 20.79978552218469 .6013440024028510E+22 44.82905311050094
0 2965 3.945E-05 0.764 2.184E-02 2.204E-18 2.722E+04 6.645E-10 5.341E-31 .2004480008009508E+22 8.275120435525400 .4008960016019010E+22 19.60637872085934 .6013440024028510E+22 41.01795727086223
0 2966 3.808E-05 0.784 2.590E-02 1.785E-18 3.375E+04 4.454E-10 5.483E-31 .2004480008009508E+22 8.442604909801659 .4008960016019010E+22 19.22322394958076 .6013440024028510E+22 39.03602381148088
0 2967 4.471E-05 0.761 2.743E-02 1.915E-18 3.182E+04 5.561E-10 5.195E-31 .2004480008009508E+22 8.364999060465628 .4008960016019010E+22 20.50974180129873 .6013440024028510E+22 43.95195591320845
0 2968 3.990E-05 0.806 2.677E-02 2.125E-18 3.167E+04 6.408E-10 4.888E-31 .2004480008009508E+22 8.290299404129309 .4008960016019010E+22 19.23117410707609 .6013440024028510E+22 39.59799209763049
0 2969 4.379E-05 0.703 2.772E-02 1.991E-18 2.840E+04 5.701E-10 5.516E-31 .2004480008009508E+22 8.348627933241845 .4008960016019010E+22 20.75015442477653 .6013440024028510E+22 44.82266936185341
0 2970 4.364E-05 0.749 2.637E-02 2.046E-18 2.983E+04 6.598E-10 5.281E-31 .2004480008009508E+22 8.314840653196546 .4008960016019010E+22 20.39119648953375 .6013440024028510E+22 43.69194672765396
0 2971 3.719E-05 0.730 2.469E-02 2.003E-18 2.617E+04 5.640E-10 5.016E-31 .2004480008009508E+22 8.313805130555524 .4008960016019010E+22 19.36634969335367 .6013440024028510E+22 39.89538016683967
0 2972 3.652E-05 0.772 2.646E-02 1.685E-18 2.854E+04 4.867E-10 4.714E-31 .2004480008009508E+22 8.393159962441906 .4008960016019010E+22 18.94375437851751 .6013440024028510E+22 38.08331984478701
0 2973 3.713E-05 0.818 2.196E-02 1.682E-18 2.414E+04 6.263E-10 3.687E-31 .2004480008009508E+22 8.284092077330827 .4008960016019010E+22 18.75451563757131 .6013440024028510E+22 37.84862349637820
0 2974 4.723E-05 0.778 2.518E-02 1.797E-18 3.152E+04 5.970E-10 5.633E-31 .2004480008009508E+22 8.404469942590124 .4008960016019010E+22 20.93740476519322 .6013440024028510E+22 45.45185419536975
0 2975 4.138E-05 0.784 2.114E-02 1.881E-18 3.135E+04 5.565E-10 4.606E-31 .2004480008009508E+22 8.338922097655658 .4008960016019010E+22 19.94655472119601 .6013440024028510E+22 42.02596732082880
0 2976 3.608E-05 0.707 2.400E-02 1.983E-18 2.948E+04 5.446E-10 5.487E-31 .2004480008009508E+22 8.358408731766447 .4008960016019010E+22 19.39992226865582 .6013440024028510E+22 39.80580760455767
0 2977 3.853E-05 0.723 2.786E-02 2.256E-18 3.073E+04 6.682E-10 4.617E-31 .2004480008009508E+22 8.244176195387583 .4008960016019010E+22 19.50947292975181 .6013440024028510E+22 40.61636715718133
0 2978 3.779E-05 0.788 2.226E-02 2.047E-18 2.820E+04 6.759E-10 4.959E-31 .2004480008009508E+22 8.289632279191780 .4008960016019010E+22 19.10403228151054 .6013440024028510E+22 39.13234203037860
0 2979 3.472E-05 0.771 2.355E-02 1.972E-18 3.168E+04 5.196E-10 4.415E-31 .2004480008009508E+22 8.318117476226556 .4008960016019010E+22 18.57048011319371 .6013440024028510E+22 37.00113753212303
0 2980 4.000E-05 0.756 2.645E-02 2.173E-18 2.670E+04 6.163E-10 4.900E-31 .2004480008009508E+22 8.266552977325619 .4008960016019010E+22 19.60868529357756 .6013440024028510E+22 41.00020249129596
0 2981 4.430E-05 0.892 2.252E-02 1.832E-18 3.246E+04 6.196E-10 5.967E-31 .2004480008009508E+22 8.411502467504761 .4008960016019010E+22 19.70816087103467 .6013440024028510E+22 41.10439361526785
0 2982 3.206E-05 0.705 2.386E-02 1.853E-18 2.923E+04 6.195E-10 5.882E-31 .2004480008009508E+22 8.390052685221375 .4008960016019010E+22 18.59213958747532 .6013440024028510E+22 36.67883274576534
0 2983 4.233E-05 0.732 2.478E-02 1.706E-18 3.051E+04 5.376E-10 5.182E-31 .2004480008009508E+22 8.411241140834420 .4008960016019010E+22 20.47390531864909 .6013440024028510E+22 43.60350380473683
0 2984 4.280E-05 0.638 2.871E-02 1.965E-18 3.250E+04 6.440E-10 4.868E-31 .2004480008009508E+22 8.323698422766205 .4008960016019010E+22 21.01362042812813 .6013440024028510E+22 45.72451284779611
0 2985 3.599E-05 0.772 2.571E-02 1.805E-18 2.929E+04 5.693E-10 4.956E-31 .2004480008009508E+22 8.364806138782152 .4008960016019010E+22 18.83701191496566 .6013440024028510E+22 37.79301125831854
0 2986 3.803E-05 0.838 2.571E-02 2.016E-18 3.453E+04 6.119E-10 5.275E-31 .2004480008009508E+22 8.346114801897340 .4008960016019010E+22 18.72920698897592 .6013440024028510E+22 37.61501764792480
0 2987 3.811E-05 0.722 1.791E-02 2.004E-18 3.275E+04 5.851E-10 4.974E-31 .2004480008009508E+22 8.332508611120346 .4008960016019010E+22 19.88742169531271 .6013440024028510E+22 41.75313317890024
0 2988 4.222E-05 0.717 2.408E-02 1.959E-18 3.469E+04 5.742E-10 5.100E-31 .2004480008009508E+22 8.356760072288779 .4008960016019010E+22 20.53669506366320 .6013440024028510E+22 44.01351697572760
0 2989 4.151E-05 0.803 2.214E-02 1.896E-18 3.173E+04 5.551E-10 5.120E-31 .2004480008009508E+22 8.365175825476094 .4008960016019010E+22 19.80911436863727 .6013440024028510E+22 41.47705947168425
0 2990 3.999E-05 0.840 2.406E-02 2.161E-18 2.838E+04 6.755E-10 5.318E-31 .2004480008009508E+22 8.285099867796761 .4008960016019010E+22 19.07647141911739 .6013440024028510E+22 39.14830932734228
0 2991 4.400E-05 0.638 3.006E-02 1.809E-18 3.027E+04 4.623E-10 6.032E-31 .2004480008009508E+22 8.447950840963857 .4008960016019010E+22 21.31467162157491 .6013440024028510E+22 46.43815662254810
0 2992 3.995E-05 0.802 2.305E-02 1.801E-18 2.884E+04 6.236E-10 5.788E-31 .2004480008009508E+22 8.395448190661552 .4008960016019010E+22 19.52507898656266 .6013440024028510E+22 40.31738012163641
0 2993 3.036E-05 0.694 2.412E-02 1.726E-18 2.517E+04 5.429E-10 5.413E-31 .2004480008009508E+22 8.395250923731918 .4008960016019010E+22 18.26913327789979 .6013440024028510E+22 35.44113044968383
0 2994 4.110E-05 0.834 2.851E-02 2.142E-18 3.128E+04 6.223E-10 4.987E-31 .2004480008009508E+22 8.293753046018718 .4008960016019010E+22 19.19455217472707 .6013440024028510E+22 39.49661602372990
0 2995 3.213E-05 0.794 2.733E-02 1.928E-18 2.933E+04 5.934E-10 3.493E-31 .2004480008009508E+22 8.247534041815959 .4008960016019010E+22 17.69544848420697 .6013440024028510E+22 33.94075363142402
0 2996 3.239E-05 0.754 2.449E-02 1.957E-18 3.228E+04 5.342E-10 5.402E-31 .2004480008009508E+22 8.372408538303034 .4008960016019010E+22 18.20945275462165 .6013440024028510E+22 35.47481324760925
0 2997 3.840E-05 0.675 2.780E-02 1.973E-18 2.855E+04 6.487E-10 4.746E-31 .2004480008009508E+22 8.300191669717973 .4008960016019010E+22 19.93886315214779 .6013440024028510E+22 41.88928620280291
0 2998 4.066E-05 0.830 2.809E-02 2.110E-18 3.011E+04 6.017E-10 4.498E-31 .2004480008009508E+22 8.274602135574760 .4008960016019010E+22 19.13195122938600 .6013440024028510E+22 39.31993479231573
