dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,3.027e+21,12.108,3.4922e-09
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,3.9902e+21,16.297,0.33592
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,5.0909e+21,22.862,2.4981
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,6.054e+21,29.485,5.2685
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,7.0172e+21,37.618,9.549
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,7.9803e+21,45.655,13.733
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,1.1007e+21,4.4561,0.053107
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,2.0639e+21,8.3829,0.12736
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,3.027e+21,12.792,0.68437
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,3.9902e+21,19.757,3.7967
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,5.0909e+21,32.097,11.734
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,6.054e+21,44.474,20.258
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,7.0172e+21,60.883,32.814
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,7.9803e+21,77.177,45.255
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,1.1007e+21,4.4029,0.0
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,2.0639e+21,8.2555,0.0
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,3.027e+21,12.314,0.20592
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,3.9902e+21,17.897,1.9362
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,5.0909e+21,27.315,6.9511
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,6.054e+21,36.767,12.551
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,7.0172e+21,48.904,20.835
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,7.9803e+21,60.649,28.728
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,1.1007e+21,4.6098,0.2069
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,2.0639e+21,8.7049,0.44943
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,3.027e+21,13.502,1.3937
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,3.9902e+21,21.778,5.8176
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,5.0909e+21,38.89,18.526
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,6.054e+21,64.977,40.761
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,7.0172e+21,110.15,82.081
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,7.9803e+21,153.76,121.84
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,1.1007e+21,4.5154,0.11243
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,2.0639e+21,8.4208,0.16532
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,3.027e+21,12.349,0.24068
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,3.9902e+21,17.535,1.5742
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,5.0909e+21,26.44,6.0762
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,6.054e+21,35.605,11.388
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,7.0172e+21,47.415,19.346
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,7.9803e+21,59.038,27.116
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,1.1007e+21,4.4031,0.00013896
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,2.0639e+21,8.2557,0.0002058
