dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
4.96e-05,0.61029,0.047265,1.08e-17,6945.5,2.92e-08,6.87e-32,2.0004e+21,8.0015,0.0
4.96e-05,0.61029,0.047265,1.08e-17,6945.5,2.92e-08,6.87e-32,3.0074e+21,12.391,0.36144
4.96e-05,0.61029,0.047265,1.08e-17,6945.5,2.92e-08,6.87e-32,4.0008e+21,18.625,2.6218
4.96e-05,0.61029,0.047265,1.08e-17,6945.5,2.92e-08,6.87e-32,5.0077e+21,27.422,7.3906
4.96e-05,0.61029,0.047265,1.08e-17,6945.5,2.92e-08,6.87e-32,6.0011e+21,37.997,13.992
4.96e-05,0.61029,0.047265,1.08e-17,6945.5,2.92e-08,6.87e-32,7.0081e+21,51.129,23.097
4.96e-05,0.61029,0.047265,1.08e-17,6945.5,2.92e-08,6.87e-32,8.0015e+21,63.932,31.926
2.16e-05,0.81649,0.039088,1.62e-18,225170.0,1.87e-08,8.13e-31,1.007e+21,4.1721,0.1441
2.16e-05,0.81649,0.039088,1.62e-18,225170.0,1.87e-08,8.13e-31,2.0004e+21,8.1784,0.17689
2.16e-05,0.81649,0.039088,1.62e-18,225170.0,1.87e-08,8.13e-31,3.0074e+21,12.207,0.1777
2.16e-05,0.81649,0.039088,1.62e-18,225170.0,1.87e-08,8.13e-31,4.0008e+21,16.181,0.1777
2.16e-05,0.81649,0.039088,1.62e-18,225170.0,1.87e-08,8.13e-31,5.0077e+21,20.209,0.1777
2.16e-05,0.81649,0.039088,1.62e-18,225170.0,1.87e-08,8.13e-31,6.0011e+21,24.995,0.99006
2.16e-05,0.81649,0.039088,1.62e-18,225170.0,1.87e-08,8.13e-31,7.0081e+21,30.786,2.7535
2.16e-05,0.81649,0.039088,1.62e-18,225170.0,1.87e-08,8.13e-31,8.0015e+21,36.598,4.5918
4.17e-05,0.89899,0.036342,8.24e-18,7918.1,8.89e-11,1.76e-30,1.007e+21,4.0842,0.056207
4.17e-05,0.89899,0.036342,8.24e-18,7918.1,8.89e-11,1.76e-30,2.0004e+21,8.0578,0.056279
4.17e-05,0.89899,0.036342,8.24e-18,7918.1,8.89e-11,1.76e-30,3.0074e+21,12.086,0.056279
4.17e-05,0.89899,0.036342,8.24e-18,7918.1,8.89e-11,1.76e-30,4.0008e+21,16.354,0.35109
4.17e-05,0.89899,0.036342,8.24e-18,7918.1,8.89e-11,1.76e-30,5.0077e+21,22.241,2.21
4.17e-05,0.89899,0.036342,8.24e-18,7918.1,8.89e-11,1.76e-30,6.0011e+21,29.624,5.6195
4.17e-05,0.89899,0.036342,8.24e-18,7918.1,8.89e-11,1.76e-30,7.0081e+21,38.395,10.362
4.17e-05,0.89899,0.036342,8.24e-18,7918.1,8.89e-11,1.76e-30,8.0015e+21,46.898,14.892
4.59e-05,0.87185,0.022568,5.65e-18,90206.0,3.17e-08,4.53e-31,1.007e+21,4.028,0.0
4.59e-05,0.87185,0.022568,5.65e-18,90206.0,3.17e-08,4.53e-31,2.0004e+21,8.0015,0.0
4.59e-05,0.87185,0.022568,5.65e-18,90206.0,3.17e-08,4.53e-31,3.0074e+21,12.425,0.39505
4.59e-05,0.87185,0.022568,5.65e-18,90206.0,3.17e-08,4.53e-31,4.0008e+21,18.847,2.8436
4.59e-05,0.87185,0.022568,5.65e-18,90206.0,3.17e-08,4.53e-31,5.0077e+21,28.24,8.2087
4.59e-05,0.87185,0.022568,5.65e-18,90206.0,3.17e-08,4.53e-31,6.0011e+21,39.545,15.541
4.59e-05,0.87185,0.022568,5.65e-18,90206.0,3.17e-08,4.53e-31,7.0081e+21,52.603,24.571
4.59e-05,0.87185,0.022568,5.65e-18,90206.0,3.17e-08,4.53e-31,8.0015e+21,65.454,33.448
5e-05,0.73553,0.025291,1.34e-18,82868.0,3.33e-08,7.2e-31,1.007e+21,4.0715,0.043535
5e-05,0.73553,0.025291,1.34e-18,82868.0,3.33e-08,7.2e-31,2.0004e+21,8.0471,0.045625
5e-05,0.73553,0.025291,1.34e-18,82868.0,3.33e-08,7.2e-31,3.0074e+21,12.591,0.56158
5e-05,0.73553,0.025291,1.34e-18,82868.0,3.33e-08,7.2e-31,4.0008e+21,19.628,3.6252
5e-05,0.73553,0.025291,1.34e-18,82868.0,3.33e-08,7.2e-31,5.0077e+21,30.099,10.068
5e-05,0.73553,0.025291,1.34e-18,82868.0,3.33e-08,7.2e-31,6.0011e+21,43.18,19.176
5e-05,0.73553,0.025291,1.34e-18,82868.0,3.33e-08,7.2e-31,7.0081e+21,59.458,31.425
5e-05,0.73553,0.025291,1.34e-18,82868.0,3.33e-08,7.2e-31,8.0015e+21,74.643,42.637
4.11e-05,0.80523,0.058695,1.39e-18,117010.0,1.01e-08,9.85e-32,1.007e+21,4.0283,0.00034232
4.11e-05,0.80523,0.058695,1.39e-18,117010.0,1.01e-08,9.85e-32,2.0004e+21,8.0019,0.00043276
4.11e-05,0.80523,0.058695,1.39e-18,117010.0,1.01e-08,9.85e-32,3.0074e+21,12.068,0.038242
4.11e-05,0.80523,0.058695,1.39e-18,117010.0,1.01e-08,9.85e-32,4.0008e+21,16.754,0.75051
4.11e-05,0.80523,0.058695,1.39e-18,117010.0,1.01e-08,9.85e-32,5.0077e+21,23.004,2.9733
4.11e-05,0.80523,0.058695,1.39e-18,117010.0,1.01e-08,9.85e-32,6.0011e+21,30.543,6.5388
4.11e-05,0.80523,0.058695,1.39e-18,117010.0,1.01e-08,9.85e-32,7.0081e+21,39.319,11.287
4.11e-05,0.80523,0.058695,1.39e-18,117010.0,1.01e-08,9.85e-32,8.0015e+21,47.712,15.706
5.54e-05,0.58864,0.055187,7e-18,184770.0,4.59e-09,6.35e-31,1.007e+21,4.0281,0.00011013
5.54e-05,0.58864,0.055187,7e-18,184770.0,4.59e-09,6.35e-31,2.0004e+21,8.0016,0.00011014
5.54e-05,0.58864,0.055187,7e-18,184770.0,4.59e-09,6.35e-31,3.0074e+21,12.345,0.31579
5.54e-05,0.58864,0.055187,7e-18,184770.0,4.59e-09,6.35e-31,4.0008e+21,18.406,2.4027
5.54e-05,0.58864,0.055187,7e-18,184770.0,4.59e-09,6.35e-31,5.0077e+21,27.161,7.1298
5.54e-05,0.58864,0.055187,7e-18,184770.0,4.59e-09,6.35e-31,6.0011e+21,38.445,14.44
5.54e-05,0.58864,0.055187,7e-18,184770.0,4.59e-09,6.35e-31,7.0081e+21,51.965,23.932
5.54e-05,0.58864,0.055187,7e-18,184770.0,4.59e-09,6.35e-31,8.0015e+21,64.554,32.548
2.92e-05,0.64366,0.046595,3.5e-18,14233.0,5.28e-08,1.97e-31,1.007e+21,4.028,0.0
2.92e-05,0.64366,0.046595,3.5e-18,14233.0,5.28e-08,1.97e-31,2.0004e+21,8.0015,0.0
2.92e-05,0.64366,0.046595,3.5e-18,14233.0,5.28e-08,1.97e-31,3.0074e+21,12.077,0.04791
2.92e-05,0.64366,0.046595,3.5e-18,14233.0,5.28e-08,1.97e-31,4.0008e+21,16.803,0.80019
2.92e-05,0.64366,0.046595,3.5e-18,14233.0,5.28e-08,1.97e-31,5.0077e+21,22.95,2.9195
2.92e-05,0.64366,0.046595,3.5e-18,14233.0,5.28e-08,1.97e-31,6.0011e+21,30.375,6.3708
2.92e-05,0.64366,0.046595,3.5e-18,14233.0,5.28e-08,1.97e-31,7.0081e+21,39.028,10.996
2.92e-05,0.64366,0.046595,3.5e-18,14233.0,5.28e-08,1.97e-31,8.0015e+21,47.08,15.074
4.78e-05,0.53153,0.036873,2.95e-19,5902.8,7.57e-10,2.38e-30,1.007e+21,4.4139,0.38588
4.78e-05,0.53153,0.036873,2.95e-19,5902.8,7.57e-10,2.38e-30,2.0004e+21,8.8399,0.83841
4.78e-05,0.53153,0.036873,2.95e-19,5902.8,7.57e-10,2.38e-30,3.0074e+21,13.871,1.8417
4.78e-05,0.53153,0.036873,2.95e-19,5902.8,7.57e-10,2.38e-30,4.0008e+21,22.319,6.3164
4.78e-05,0.53153,0.036873,2.95e-19,5902.8,7.57e-10,2.38e-30,5.0077e+21,37.458,17.427
4.78e-05,0.53153,0.036873,2.95e-19,5902.8,7.57e-10,2.38e-30,6.0011e+21,60.829,36.824
4.78e-05,0.53153,0.036873,2.95e-19,5902.8,7.57e-10,2.38e-30,7.0081e+21,115.22,87.187
4.78e-05,0.53153,0.036873,2.95e-19,5902.8,7.57e-10,2.38e-30,8.0015e+21,185.9,153.89
2.33e-05,0.51138,0.049234,3.86e-18,138260.0,9.84e-11,5.57e-31,1.007e+21,4.1941,0.16616
2.33e-05,0.51138,0.049234,3.86e-18,138260.0,9.84e-11,5.57e-31,2.0004e+21,8.2429,0.24139
2.33e-05,0.51138,0.049234,3.86e-18,138260.0,9.84e-11,5.57e-31,3.0074e+21,12.273,0.24385
2.33e-05,0.51138,0.049234,3.86e-18,138260.0,9.84e-11,5.57e-31,4.0008e+21,16.247,0.24385
2.33e-05,0.51138,0.049234,3.86e-18,138260.0,9.84e-11,5.57e-31,5.0077e+21,20.851,0.82022
2.33e-05,0.51138,0.049234,3.86e-18,138260.0,9.84e-11,5.57e-31,6.0011e+21,26.658,2.6531
2.33e-05,0.51138,0.049234,3.86e-18,138260.0,9.84e-11,5.57e-31,7.0081e+21,33.473,5.4403
2.33e-05,0.51138,0.049234,3.86e-18,138260.0,9.84e-11,5.57e-31,8.0015e+21,40.188,8.1819
4.9e-05,0.87501,0.05381,1.62e-17,9335.9,1.07e-09,3.08e-30,1.007e+21,4.028,9.2909e-10
4.9e-05,0.87501,0.05381,1.62e-17,9335.9,1.07e-09,3.08e-30,2.0004e+21,8.0015,9.2909e-10
4.9e-05,0.87501,0.05381,1.62e-17,9335.9,1.07e-09,3.08e-30,3.0074e+21,12.083,0.053775
4.9e-05,0.87501,0.05381,1.62e-17,9335.9,1.07e-09,3.08e-30,4.0008e+21,16.98,0.977
4.9e-05,0.87501,0.05381,1.62e-17,9335.9,1.07e-09,3.08e-30,5.0077e+21,23.724,3.6928
4.9e-05,0.87501,0.05381,1.62e-17,9335.9,1.07e-09,3.08e-30,6.0011e+21,31.917,7.9122
4.9e-05,0.87501,0.05381,1.62e-17,9335.9,1.07e-09,3.08e-30,7.0081e+21,41.476,13.443
4.9e-05,0.87501,0.05381,1.62e-17,9335.9,1.07e-09,3.08e-30,8.0015e+21,50.547,18.541
3.03e-05,0.73125,0.016015,3.12e-19,12983.0,1.58e-08,4.09e-31,1.007e+21,4.0749,0.046927
3.03e-05,0.73125,0.016015,3.12e-19,12983.0,1.58e-08,4.09e-31,2.0004e+21,8.1316,0.13006
3.03e-05,0.73125,0.016015,3.12e-19,12983.0,1.58e-08,4.09e-31,3.0074e+21,12.366,0.3361
3.03e-05,0.73125,0.016015,3.12e-19,12983.0,1.58e-08,4.09e-31,4.0008e+21,17.837,1.8341
3.03e-05,0.73125,0.016015,3.12e-19,12983.0,1.58e-08,4.09e-31,5.0077e+21,25.935,5.9035
3.03e-05,0.73125,0.016015,3.12e-19,12983.0,1.58e-08,4.09e-31,6.0011e+21,36.169,12.165
3.03e-05,0.73125,0.016015,3.12e-19,12983.0,1.58e-08,4.09e-31,7.0081e+21,48.78,20.747
3.03e-05,0.73125,0.016015,3.12e-19,12983.0,1.58e-08,4.09e-31,8.0015e+21,61.89,29.884
5.38e-05,0.82253,0.02704,3.98e-19,222790.0,1.31e-09,3.55e-30,1.007e+21,4.669,0.64102
5.38e-05,0.82253,0.02704,3.98e-19,222790.0,1.31e-09,3.55e-30,2.0004e+21,9.2621,1.2606
5.38e-05,0.82253,0.02704,3.98e-19,222790.0,1.31e-09,3.55e-30,3.0074e+21,14.218,2.1888
5.38e-05,0.82253,0.02704,3.98e-19,222790.0,1.31e-09,3.55e-30,4.0008e+21,21.581,5.5784
5.38e-05,0.82253,0.02704,3.98e-19,222790.0,1.31e-09,3.55e-30,5.0077e+21,33.092,13.061
5.38e-05,0.82253,0.02704,3.98e-19,222790.0,1.31e-09,3.55e-30,6.0011e+21,51.416,27.411
5.38e-05,0.82253,0.02704,3.98e-19,222790.0,1.31e-09,3.55e-30,7.0081e+21,78.077,50.045
5.38e-05,0.82253,0.02704,3.98e-19,222790.0,1.31e-09,3.55e-30,8.0015e+21,114.96,82.954
2.56e-05,0.53324,0.024484,3.18e-18,90435.0,1.53e-10,4.86e-31,1.007e+21,4.1691,0.14112
2.56e-05,0.53324,0.024484,3.18e-18,90435.0,1.53e-10,4.86e-31,2.0004e+21,8.215,0.21348
2.56e-05,0.53324,0.024484,3.18e-18,90435.0,1.53e-10,4.86e-31,3.0074e+21,12.244,0.21464
2.56e-05,0.53324,0.024484,3.18e-18,90435.0,1.53e-10,4.86e-31,4.0008e+21,16.464,0.46059
2.56e-05,0.53324,0.024484,3.18e-18,90435.0,1.53e-10,4.86e-31,5.0077e+21,22.174,2.1429
2.56e-05,0.53324,0.024484,3.18e-18,90435.0,1.53e-10,4.86e-31,6.0011e+21,29.126,5.1219
2.56e-05,0.53324,0.024484,3.18e-18,90435.0,1.53e-10,4.86e-31,7.0081e+21,37.255,9.2227
2.56e-05,0.53324,0.024484,3.18e-18,90435.0,1.53e-10,4.86e-31,8.0015e+21,45.102,13.095
5.31e-05,0.61903,0.021637,1.42e-18,79931.0,1.73e-08,1.35e-31,1.007e+21,4.028,2.9104e-05
5.31e-05,0.61903,0.021637,1.42e-18,79931.0,1.73e-08,1.35e-31,2.0004e+21,8.0015,2.9263e-05
5.31e-05,0.61903,0.021637,1.42e-18,79931.0,1.73e-08,1.35e-31,3.0074e+21,12.745,0.71556
5.31e-05,0.61903,0.021637,1.42e-18,79931.0,1.73e-08,1.35e-31,4.0008e+21,20.424,4.4211
5.31e-05,0.61903,0.021637,1.42e-18,79931.0,1.73e-08,1.35e-31,5.0077e+21,32.389,12.358
5.31e-05,0.61903,0.021637,1.42e-18,79931.0,1.73e-08,1.35e-31,6.0011e+21,48.161,24.156
5.31e-05,0.61903,0.021637,1.42e-18,79931.0,1.73e-08,1.35e-31,7.0081e+21,66.924,38.892
5.31e-05,0.61903,0.021637,1.42e-18,79931.0,1.73e-08,1.35e-31,8.0015e+21,84.436,52.43
3.05e-05,0.60725,0.059858,1.45e-17,5305.6,7.27e-09,6.22e-31,1.007e+21,4.028,0.0
3.05e-05,0.60725,0.059858,1.45e-17,5305.6,7.27e-09,6.22e-31,2.0004e+21,8.0015,0.0
3.05e-05,0.60725,0.059858,1.45e-17,5305.6,7.27e-09,6.22e-31,3.0074e+21,12.029,1.5675e-08
3.05e-05,0.60725,0.059858,1.45e-17,5305.6,7.27e-09,6.22e-31,4.0008e+21,16.414,0.41147
3.05e-05,0.60725,0.059858,1.45e-17,5305.6,7.27e-09,6.22e-31,5.0077e+21,22.068,2.0371
3.05e-05,0.60725,0.059858,1.45e-17,5305.6,7.27e-09,6.22e-31,6.0011e+21,28.741,4.7364
3.05e-05,0.60725,0.059858,1.45e-17,5305.6,7.27e-09,6.22e-31,7.0081e+21,36.567,8.5349
3.05e-05,0.60725,0.059858,1.45e-17,5305.6,7.27e-09,6.22e-31,8.0015e+21,44.072,12.066
3.11e-05,0.66843,0.034943,8.73e-18,30749.0,2.25e-08,5.25e-32,1.007e+21,4.028,0.0
3.11e-05,0.66843,0.034943,8.73e-18,30749.0,2.25e-08,5.25e-32,2.0004e+21,8.0015,0.0
3.11e-05,0.66843,0.034943,8.73e-18,30749.0,2.25e-08,5.25e-32,3.0074e+21,12.12,0.090732
3.11e-05,0.66843,0.034943,8.73e-18,30749.0,2.25e-08,5.25e-32,4.0008e+21,17.234,1.2314
3.11e-05,0.66843,0.034943,8.73e-18,30749.0,2.25e-08,5.25e-32,5.0077e+21,24.141,4.1105
3.11e-05,0.66843,0.034943,8.73e-18,30749.0,2.25e-08,5.25e-32,6.0011e+21,32.379,8.3747
3.11e-05,0.66843,0.034943,8.73e-18,30749.0,2.25e-08,5.25e-32,7.0081e+21,41.841,13.809
3.11e-05,0.66843,0.034943,8.73e-18,30749.0,2.25e-08,5.25e-32,8.0015e+21,50.742,18.736
4.85e-05,0.90555,0.021371,2.96e-18,34865.0,3.91e-08,7.43e-32,1.007e+21,4.028,0.0
4.85e-05,0.90555,0.021371,2.96e-18,34865.0,3.91e-08,7.43e-32,2.0004e+21,8.0015,0.0
4.85e-05,0.90555,0.021371,2.96e-18,34865.0,3.91e-08,7.43e-32,3.0074e+21,12.469,0.43945
4.85e-05,0.90555,0.021371,2.96e-18,34865.0,3.91e-08,7.43e-32,4.0008e+21,19.076,3.0733
4.85e-05,0.90555,0.021371,2.96e-18,34865.0,3.91e-08,7.43e-32,5.0077e+21,28.782,8.7506
4.85e-05,0.90555,0.021371,2.96e-18,34865.0,3.91e-08,7.43e-32,6.0011e+21,40.446,16.442
4.85e-05,0.90555,0.021371,2.96e-18,34865.0,3.91e-08,7.43e-32,7.0081e+21,54.877,26.844
4.85e-05,0.90555,0.021371,2.96e-18,34865.0,3.91e-08,7.43e-32,8.0015e+21,68.689,36.683
5.95e-05,0.71492,0.026264,4.72e-19,4231.2,4.44e-08,4.44e-31,1.007e+21,4.0284,0.00041358
5.95e-05,0.71492,0.026264,4.72e-19,4231.2,4.44e-08,4.44e-31,2.0004e+21,8.002,0.00046172
5.95e-05,0.71492,0.026264,4.72e-19,4231.2,4.44e-08,4.44e-31,3.0074e+21,12.747,0.71749
5.95e-05,0.71492,0.026264,4.72e-19,4231.2,4.44e-08,4.44e-31,4.0008e+21,20.691,4.6885
5.95e-05,0.71492,0.026264,4.72e-19,4231.2,4.44e-08,4.44e-31,5.0077e+21,33.511,13.48
5.95e-05,0.71492,0.026264,4.72e-19,4231.2,4.44e-08,4.44e-31,6.0011e+21,49.317,25.313
5.95e-05,0.71492,0.026264,4.72e-19,4231.2,4.44e-08,4.44e-31,7.0081e+21,68.313,40.28
5.95e-05,0.71492,0.026264,4.72e-19,4231.2,4.44e-08,4.44e-31,8.0015e+21,86.19,54.184
5.22e-05,0.66103,0.023627,3.39e-18,18590.0,5.12e-08,2.15e-31,1.007e+21,4.028,0.0
5.22e-05,0.66103,0.023627,3.39e-18,18590.0,5.12e-08,2.15e-31,2.0004e+21,8.0015,4.7339e-09
5.22e-05,0.66103,0.023627,3.39e-18,18590.0,5.12e-08,2.15e-31,3.0074e+21,12.723,0.69387
5.22e-05,0.66103,0.023627,3.39e-18,18590.0,5.12e-08,2.15e-31,4.0008e+21,20.28,4.2767
5.22e-05,0.66103,0.023627,3.39e-18,18590.0,5.12e-08,2.15e-31,5.0077e+21,31.937,11.906
5.22e-05,0.66103,0.023627,3.39e-18,18590.0,5.12e-08,2.15e-31,6.0011e+21,47.121,23.116
5.22e-05,0.66103,0.023627,3.39e-18,18590.0,5.12e-08,2.15e-31,7.0081e+21,65.402,37.37
5.22e-05,0.66103,0.023627,3.39e-18,18590.0,5.12e-08,2.15e-31,8.0015e+21,82.512,50.506
3.52e-05,0.63097,0.064704,1.58e-18,286930.0,1.55e-08,7.06e-32,1.007e+21,4.028,3.7672e-05
3.52e-05,0.63097,0.064704,1.58e-18,286930.0,1.55e-08,7.06e-32,2.0004e+21,8.0015,3.7672e-05
3.52e-05,0.63097,0.064704,1.58e-18,286930.0,1.55e-08,7.06e-32,3.0074e+21,12.063,0.033241
3.52e-05,0.63097,0.064704,1.58e-18,286930.0,1.55e-08,7.06e-32,4.0008e+21,16.675,0.67201
3.52e-05,0.63097,0.064704,1.58e-18,286930.0,1.55e-08,7.06e-32,5.0077e+21,22.733,2.7017
3.52e-05,0.63097,0.064704,1.58e-18,286930.0,1.55e-08,7.06e-32,6.0011e+21,30.002,5.9974
3.52e-05,0.63097,0.064704,1.58e-18,286930.0,1.55e-08,7.06e-32,7.0081e+21,38.443,10.41
3.52e-05,0.63097,0.064704,1.58e-18,286930.0,1.55e-08,7.06e-32,8.0015e+21,46.519,14.513
2.78e-05,0.79653,0.059765,2.47e-19,7618.4,5.43e-08,2.53e-30,1.007e+21,4.1749,0.14694
2.78e-05,0.79653,0.059765,2.47e-19,7618.4,5.43e-08,2.53e-30,2.0004e+21,8.3502,0.34865
2.78e-05,0.79653,0.059765,2.47e-19,7618.4,5.43e-08,2.53e-30,3.0074e+21,12.553,0.52313
2.78e-05,0.79653,0.059765,2.47e-19,7618.4,5.43e-08,2.53e-30,4.0008e+21,17.04,1.037
2.78e-05,0.79653,0.059765,2.47e-19,7618.4,5.43e-08,2.53e-30,5.0077e+21,23.296,3.2655
2.78e-05,0.79653,0.059765,2.47e-19,7618.4,5.43e-08,2.53e-30,6.0011e+21,31.343,7.3385
2.78e-05,0.79653,0.059765,2.47e-19,7618.4,5.43e-08,2.53e-30,7.0081e+21,42.037,14.005
2.78e-05,0.79653,0.059765,2.47e-19,7618.4,5.43e-08,2.53e-30,8.0015e+21,54.826,22.82
4.49e-05,0.72054,0.045284,1.58e-17,155260.0,2.42e-08,4.81e-30,1.007e+21,4.028,3.4216e-07
4.49e-05,0.72054,0.045284,1.58e-17,155260.0,2.42e-08,4.81e-30,2.0004e+21,8.0015,3.4216e-07
4.49e-05,0.72054,0.045284,1.58e-17,155260.0,2.42e-08,4.81e-30,3.0074e+21,12.272,0.24207
4.49e-05,0.72054,0.045284,1.58e-17,155260.0,2.42e-08,4.81e-30,4.0008e+21,18.004,2.0005
4.49e-05,0.72054,0.045284,1.58e-17,155260.0,2.42e-08,4.81e-30,5.0077e+21,26.159,6.1278
4.49e-05,0.72054,0.045284,1.58e-17,155260.0,2.42e-08,4.81e-30,6.0011e+21,35.971,11.967
4.49e-05,0.72054,0.045284,1.58e-17,155260.0,2.42e-08,4.81e-30,7.0081e+21,47.38,19.347
4.49e-05,0.72054,0.045284,1.58e-17,155260.0,2.42e-08,4.81e-30,8.0015e+21,58.042,26.036
3.79e-05,0.88344,0.030499,1.17e-18,105890.0,5.51e-08,5.18e-32,1.007e+21,4.028,0.0
3.79e-05,0.88344,0.030499,1.17e-18,105890.0,5.51e-08,5.18e-32,2.0004e+21,8.0015,0.0
3.79e-05,0.88344,0.030499,1.17e-18,105890.0,5.51e-08,5.18e-32,3.0074e+21,12.216,0.18632
3.79e-05,0.88344,0.030499,1.17e-18,105890.0,5.51e-08,5.18e-32,4.0008e+21,17.768,1.7653
3.79e-05,0.88344,0.030499,1.17e-18,105890.0,5.51e-08,5.18e-32,5.0077e+21,25.48,5.4492
3.79e-05,0.88344,0.030499,1.17e-18,105890.0,5.51e-08,5.18e-32,6.0011e+21,34.677,10.673
3.79e-05,0.88344,0.030499,1.17e-18,105890.0,5.51e-08,5.18e-32,7.0081e+21,45.373,17.34
3.79e-05,0.88344,0.030499,1.17e-18,105890.0,5.51e-08,5.18e-32,8.0015e+21,55.46,23.454
5.5e-05,0.76395,0.027107,5.48e-19,12220.0,4.37e-10,3.17e-31,1.007e+21,4.1572,0.1292
5.5e-05,0.76395,0.027107,5.48e-19,12220.0,4.37e-10,3.17e-31,2.0004e+21,8.3024,0.30086
5.5e-05,0.76395,0.027107,5.48e-19,12220.0,4.37e-10,3.17e-31,3.0074e+21,12.812,0.78297
5.5e-05,0.76395,0.027107,5.48e-19,12220.0,4.37e-10,3.17e-31,4.0008e+21,19.323,3.3197
5.5e-05,0.76395,0.027107,5.48e-19,12220.0,4.37e-10,3.17e-31,5.0077e+21,28.936,8.9049
5.5e-05,0.76395,0.027107,5.48e-19,12220.0,4.37e-10,3.17e-31,6.0011e+21,41.443,17.438
5.5e-05,0.76395,0.027107,5.48e-19,12220.0,4.37e-10,3.17e-31,7.0081e+21,56.468,28.436
5.5e-05,0.76395,0.027107,5.48e-19,12220.0,4.37e-10,3.17e-31,8.0015e+21,70.83,38.824
2.52e-05,0.87953,0.026705,3.96e-18,3506.8,7.11e-10,5.93e-31,1.007e+21,4.028,1.2455e-06
2.52e-05,0.87953,0.026705,3.96e-18,3506.8,7.11e-10,5.93e-31,2.0004e+21,8.0015,1.2455e-06
2.52e-05,0.87953,0.026705,3.96e-18,3506.8,7.11e-10,5.93e-31,3.0074e+21,12.03,4.9054e-05
2.52e-05,0.87953,0.026705,3.96e-18,3506.8,7.11e-10,5.93e-31,4.0008e+21,16.003,0.00010504
2.52e-05,0.87953,0.026705,3.96e-18,3506.8,7.11e-10,5.93e-31,5.0077e+21,20.032,0.00053231
2.52e-05,0.87953,0.026705,3.96e-18,3506.8,7.11e-10,5.93e-31,6.0011e+21,24.295,0.29048
2.52e-05,0.87953,0.026705,3.96e-18,3506.8,7.11e-10,5.93e-31,7.0081e+21,29.557,1.5242
2.52e-05,0.87953,0.026705,3.96e-18,3506.8,7.11e-10,5.93e-31,8.0015e+21,35.02,3.0139
5.7e-05,0.64236,0.018135,1.53e-18,47584.0,4.15e-08,4.95e-31,1.007e+21,4.0283,0.00033622
5.7e-05,0.64236,0.018135,1.53e-18,47584.0,4.15e-08,4.95e-31,2.0004e+21,8.0018,0.00033665
5.7e-05,0.64236,0.018135,1.53e-18,47584.0,4.15e-08,4.95e-31,3.0074e+21,12.882,0.85295
5.7e-05,0.64236,0.018135,1.53e-18,47584.0,4.15e-08,4.95e-31,4.0008e+21,21.368,5.3652
5.7e-05,0.64236,0.018135,1.53e-18,47584.0,4.15e-08,4.95e-31,5.0077e+21,35.241,15.21
5.7e-05,0.64236,0.018135,1.53e-18,47584.0,4.15e-08,4.95e-31,6.0011e+21,52.485,28.48
5.7e-05,0.64236,0.018135,1.53e-18,47584.0,4.15e-08,4.95e-31,7.0081e+21,73.411,45.378
5.7e-05,0.64236,0.018135,1.53e-18,47584.0,4.15e-08,4.95e-31,8.0015e+21,93.167,61.161
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,1.007e+21,4.028,8.0687e-09
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,2.0004e+21,8.0015,3.4905e-08
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,3.0074e+21,12.489,0.45981
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,4.0008e+21,19.111,3.1084
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,5.0077e+21,28.812,8.7812
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,6.0011e+21,40.41,16.406
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,7.0081e+21,53.937,25.904
4.32e-05,0.58219,0.033668,3.05e-18,18983.0,4.39e-08,1.93e-31,8.0015e+21,66.5,34.494
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,1.007e+21,4.028,0.0
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,2.0004e+21,8.0015,0.0
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,3.0074e+21,12.029,1.683e-06
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,4.0008e+21,16.054,0.051245
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,5.0077e+21,21.11,1.0794
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,6.0011e+21,27.223,3.2183
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,7.0081e+21,34.419,6.3866
2.96e-05,0.79141,0.038631,7.03e-18,6355.9,2.09e-09,5.28e-31,8.0015e+21,41.395,9.3887
4.54e-05,0.61461,0.017946,3.91e-18,8774.4,1.88e-08,1.81e-30,1.007e+21,4.028,7.7566e-07
