dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,fuel_swelling
4.87e-05,0.59937,0.039893,1.34e-18,2.3738e+05,3.43e-08,5.39e-32,117.53
2.51e-05,0.75081,0.018217,8.24e-18,5791.3,4.58e-10,1.18e-30,49.722
3.77e-05,0.73782,0.021081,2.46e-18,81484,3.16e-09,9.71e-32,91.012
2.13e-05,0.73729,0.03672,1.43e-17,29918,3.01e-08,3.12e-31,43.27
5.7e-05,0.60382,0.028394,1.26e-17,2.1192e+05,2.44e-10,2.57e-30,161.1
5.13e-05,0.52747,0.04914,4.3e-18,16794,4.99e-09,7.83e-31,119.69
5.56e-05,0.71106,0.037122,1.89e-18,3344.5,1.14e-10,5.13e-31,131.11
4.84e-05,0.86853,0.0242,6.98e-18,94408,4.96e-09,1.98e-30,108.36
2.17e-05,0.58209,0.035891,1.4e-17,17882,1.51e-09,6.02e-31,50.089
5.46e-05,0.74305,0.015527,1.24e-17,7172,1.22e-10,5.34e-31,144.67
4.02e-05,0.7423,0.045482,1.35e-17,7536.9,6.06e-09,8.69e-31,80.452
5.79e-05,0.89699,0.054264,1.46e-17,1.2421e+05,2.14e-10,1.06e-31,101.9
4.54e-05,0.89098,0.023186,5.01e-19,2.5456e+05,9.18e-09,8.68e-32,105.66
3.95e-05,0.76088,0.033305,1.82e-17,37739,4.86e-10,3.8e-31,84.979
2.17e-05,0.87383,0.025503,4.18e-18,5826,2.99e-08,1.59e-31,41.838
5.49e-05,0.5516,0.041835,4.61e-18,61473,6.68e-10,1.39e-31,141.33
4.12e-05,0.61434,0.059508,4.01e-18,8333.6,3.88e-10,9.5e-31,91.378
4.61e-05,0.74132,0.061036,4.46e-18,69404,2.49e-10,4.32e-31,90.415
2.44e-05,0.52275,0.051557,7.54e-18,94004,2.82e-08,1.12e-31,57.077
3.46e-05,0.60548,0.062244,3.64e-18,16907,2.03e-10,8.94e-32,73.844
4.73e-05,0.66065,0.034538,1.28e-17,83530,5.12e-09,1.42e-30,114.87
5.2e-05,0.86159,0.0374,1.92e-17,58565,2.35e-10,1.53e-31,104.93
4.19e-05,0.75213,0.030605,1.64e-17,2.5139e+05,4.77e-10,7.29e-31,95.697
5.17e-05,0.57091,0.039118,8.7e-18,4724,2.57e-10,1.31e-31,135.69
4.66e-05,0.81237,0.030976,7.4e-18,52153,2.71e-10,3.39e-31,102.15
3.63e-05,0.65173,0.030947,1.69e-18,1.7822e+05,1.31e-08,7.08e-32,90.37
5.4e-05,0.82496,0.034344,1.59e-17,15754,1.66e-10,1.6e-31,116.83
4.4e-05,0.68773,0.031824,6.24e-19,3366.6,1.38e-09,7.62e-32,109.01
3.74e-05,0.81918,0.022465,8.84e-18,5121.4,8.16e-09,2.34e-31,82.199
3.47e-05,0.80045,0.024239,4.75e-19,17108,8.38e-10,7.45e-32,76.353
3.05e-05,0.81948,0.027844,5.67e-18,1.1877e+05,1.51e-10,6.52e-32,54.493
5.01e-05,0.64577,0.016884,1.35e-17,1.1284e+05,9.44e-09,2.04e-31,143.62
2.81e-05,0.72169,0.024819,1.31e-17,5432.6,1.76e-08,1.97e-30,65.264
5.52e-05,0.5985,0.054938,1.83e-17,1.8151e+05,7.53e-10,1.14e-31,120.09
3.75e-05,0.62348,0.052588,1.92e-17,1.9356e+05,1.21e-10,2.55e-31,84.16
2.63e-05,0.61776,0.064013,1.18e-17,1.5241e+05,6.49e-10,7.97e-32,51.559
5.53e-05,0.50296,0.044746,1.61e-18,1.0957e+05,1.39e-09,4.11e-31,156.26
5.78e-05,0.62424,0.024269,1.25e-17,19517,9.9e-09,8.35e-31,155.07
2.18e-05,0.65288,0.022201,7.18e-18,11478,2.18e-08,3.59e-30,53.972
5.99e-05,0.66538,0.06059,1.42e-18,39507,4.68e-10,4.65e-31,132.97
5.03e-05,0.55055,0.027739,1.95e-17,20562,1.04e-09,7.44e-31,145.15
2.05e-05,0.70122,0.030718,1.22e-18,2.2605e+05,1.31e-08,7.74e-32,43.378
3.43e-05,0.81173,0.061968,9.69e-18,3410.4,1.84e-08,4.75e-30,55.994
4.81e-05,0.50671,0.040927,4.22e-18,3114,5.62e-08,2.24e-30,121.03
4.37e-05,0.8622,0.027488,8.31e-18,27268,3.97e-08,3.88e-31,94.79
3.47e-05,0.7077,0.055514,3.64e-18,44312,5.56e-09,1.22e-31,65.598
4.81e-05,0.71128,0.019814,7.54e-19,35618,2.52e-08,2.94e-31,135.24
