dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,fuel_swelling
3.56e-05,0.6908,0.022851,1.65e-18,3357.3,4.69e-10,5.12e-32,46.141
5.71e-05,0.73566,0.031877,1.5e-18,6328.4,5.29e-09,1.65e-31,73.648
5.58e-05,0.8328,0.050837,1.77e-17,11592,1.17e-10,6.28e-32,54.328
5.54e-05,0.74575,0.047855,2.79e-18,2.5739e+05,2.47e-08,1.17e-31,62.164
3.86e-05,0.79291,0.059727,1.04e-18,56162,9.65e-11,1.54e-31,38.848
3.65e-05,0.7389,0.056539,8.71e-19,1.0818e+05,9.31e-09,1.29e-31,42.675
4.45e-05,0.56235,0.020175,4.15e-18,6706.2,2.4e-08,2.18e-31,77.827
3.75e-05,0.60431,0.029148,8.59e-18,20631,6.72e-09,5.91e-31,57.205
3.77e-05,0.5026,0.021143,3.03e-18,24499,6.32e-10,2.78e-31,63.663
4.45e-05,0.62273,0.061167,2.4e-18,5180.5,1.04e-08,1.56e-30,48.693
2.96e-05,0.61163,0.022277,1.18e-17,1.0786e+05,1.38e-10,3.49e-30,40.373
4.15e-05,0.56626,0.033888,5.63e-18,19975,3.49e-08,1.28e-30,65.052
5.3e-05,0.88056,0.016468,1.52e-18,1.2324e+05,2.96e-08,9.33e-32,79.066
5.91e-05,0.88236,0.054786,2.59e-18,35361,1.68e-08,3e-30,58.754
2.69e-05,0.65866,0.050534,6.62e-18,41064,2.3e-09,5.3e-32,33.486
3.91e-05,0.8375,0.047737,1.84e-18,43831,1.41e-08,5.87e-31,44.33
5.37e-05,0.87786,0.015146,1.19e-17,2.2833e+05,1.07e-09,1.68e-30,66.233
3.83e-05,0.88615,0.049168,2.31e-18,1.0381e+05,2.33e-09,4.63e-31,38.654
4.56e-05,0.58062,0.030202,2.13e-18,38437,7e-11,1.19e-30,68.188
3.18e-05,0.68726,0.022811,1.2e-17,19134,9.4e-11,4.21e-30,39.002
2.62e-05,0.76188,0.064057,1.72e-17,33066,2.3e-10,7.27e-31,28.76
5.16e-05,0.59582,0.053166,1.73e-18,7835.9,1.4e-09,1.16e-31,58.82
5.54e-05,0.67849,0.045336,1.09e-17,9995.6,2.19e-10,4.36e-30,65.122
3.17e-05,0.72646,0.027828,2.94e-18,3181.9,2.59e-09,1.18e-31,41.722
5.57e-05,0.6555,0.047457,4.08e-18,13933,4.76e-09,2.58e-30,64.637
3.58e-05,0.88329,0.048105,8.81e-19,1.8759e+05,6.8e-09,1.03e-31,39.451
4.08e-05,0.89363,0.026151,2.66e-18,9729.6,1.24e-09,2.75e-31,44.464
4.55e-05,0.52507,0.045523,6.72e-18,35665,2.26e-09,5.31e-31,59.851
2.39e-05,0.55585,0.053251,5.46e-18,1.9917e+05,2.85e-08,8.85e-32,35.794
5.68e-05,0.56986,0.063714,6.09e-18,1.8813e+05,1.55e-09,4.97e-30,63.078
2.77e-05,0.60869,0.016746,3.67e-18,63631,7.86e-09,6.39e-31,47.59
4.71e-05,0.68762,0.048165,5.34e-19,3954.5,1.28e-09,1.86e-31,55.848
3.36e-05,0.75549,0.038776,2.56e-18,20295,1.2e-10,1.65e-30,36.322
3.89e-05,0.77883,0.031314,9.36e-18,1.8406e+05,8.99e-10,3.51e-31,45.257
5.41e-05,0.70076,0.016303,7.82e-18,6761.1,4.27e-08,3.02e-30,93.061
2.94e-05,0.76205,0.045593,9.87e-19,5833.4,2.89e-08,8.72e-31,38.757
3.53e-05,0.61861,0.040577,9.12e-18,5592.5,8.26e-09,1.46e-30,48.992
4.76e-05,0.89021,0.032942,1.87e-18,8252.7,1.16e-09,6.03e-31,50.696
2.67e-05,0.87595,0.064831,1.68e-17,24006,1.86e-08,7.35e-31,29.35
5.38e-05,0.58735,0.024971,3.42e-18,6667.1,3.91e-10,4.08e-31,80.283
3.48e-05,0.71457,0.032101,4.57e-19,21741,4.74e-08,7.71e-32,53.039
4.72e-05,0.70901,0.01758,1.97e-17,49348,2.07e-08,3.92e-31,75.444
3.84e-05,0.56465,0.018184,1.15e-17,9677.6,8.04e-09,8.53e-32,67.038
2.71e-05,0.52758,0.018366,1.06e-17,41243,2.33e-10,1.74e-30,42.684
3e-05,0.76062,0.051497,6.69e-19,1.0172e+05,4.76e-08,3.64e-31,41.756
2.93e-05,0.7139,0.055736,1.02e-17,1.0313e+05,5.28e-09,1.73e-30,34.415
5.11e-05,0.73922,0.034853,2.07e-18,5410.2,3.15e-08,1.35e-30,67.375
5.01e-05,0.67675,0.054595,2.44e-18,3939.2,6.51e-10,8.57e-31,54.078
3.65e-05,0.55902,0.053985,9.98e-19,8054.5,8.41e-09,1.21e-31,47.594
3.54e-05,0.68931,0.047482,2.55e-18,14767,1.37e-09,7.23e-31,42.03
5.03e-05,0.82195,0.057823,8.5e-18,30881,8.43e-10,8.08e-32,46.106
3.34e-05,0.87744,0.045651,1.14e-17,93479,9.5e-10,6.24e-32,33.111
2.22e-05,0.90509,0.017148,8.03e-19,1.7028e+05,4.32e-09,9.81e-32,30.075
5.23e-05,0.8048,0.044088,3.59e-18,31582,6.38e-10,3.3e-31,54.464
5.66e-05,0.66478,0.033237,1.03e-18,53390,4.82e-08,3.77e-31,84.847
2.57e-05,0.83225,0.052006,3.53e-18,46992,1.69e-09,1.05e-30,29.39
4.35e-05,0.83144,0.015383,2.51e-18,2.8994e+05,2.64e-09,1.44e-31,57.546
4.7e-05,0.67186,0.029166,3.76e-18,3122.3,1.18e-09,8.07e-31,61.862
3.73e-05,0.78257,0.041468,1.26e-18,57079,3.95e-08,6.54e-31,49.98
3.77e-05,0.77522,0.015441,8.33e-19,37874,2.4e-08,7e-32,60.156
3.38e-05,0.8589,0.0479,3.61e-18,3324.5,7.87e-10,2.32e-31,33.347
3.92e-05,0.72622,0.055251,1.1e-17,11468,2.23e-08,2.78e-31,44.329
5.83e-05,0.53192,0.025909,1.56e-17,72522,3.78e-10,6.82e-32,92.894
3.27e-05,0.90402,0.037085,3.76e-19,3565.5,4.87e-10,2.4e-31,34.646
5.66e-05,0.70471,0.040266,1.5e-18,1.1788e+05,1.67e-10,3.46e-31,72.225
4.77e-05,0.65412,0.032446,1.42e-17,6687.7,3.1e-09,1.15e-30,63.246
4.43e-05,0.69131,0.035425,9.04e-18,9888.7,1.82e-09,7.78e-31,55.364
2.18e-05,0.72029,0.027933,3.22e-18,47290,6.36e-11,2.22e-31,29.426
2.89e-05,0.71337,0.025835,6.26e-18,17060,1.03e-10,1.05e-31,33.408
4.13e-05,0.87639,0.060001,3.84e-18,2.7523e+05,3.31e-10,2.19e-31,37.048
2.73e-05,0.74941,0.020091,6.03e-19,3296.8,3.48e-08,2.39e-31,44.474
3.58e-05,0.8984,0.052992,6.18e-19,8664.8,2.46e-09,1.9e-31,36.02
2.76e-05,0.65669,0.043022,6.95e-18,24387,1.36e-09,1.84e-30,35.115
3.45e-05,0.90363,0.062074,4.86e-18,17262,9.81e-09,9.11e-32,33.506
4.3e-05,0.73306,0.050948,2.08e-18,46854,3.54e-10,5.9e-32,46.169
3.87e-05,0.8683,0.049668,2.29e-18,3525.3,9.75e-11,5.69e-31,35.8
3.26e-05,0.69178,0.024094,9.78e-18,12742,5.3e-08,1.22e-30,54.446
2.42e-05,0.89046,0.026675,2.62e-18,1.8044e+05,2.15e-10,2.98e-31,30.479
4.87e-05,0.59937,0.039893,1.34e-18,2.3738e+05,3.43e-08,5.39e-32,67.296
5.1e-05,0.55834,0.036471,2.32e-18,5686.7,3.29e-08,3.75e-30,76.427
2.51e-05,0.75081,0.018217,8.24e-18,5791.3,4.58e-10,1.18e-30,30.549
3.77e-05,0.73782,0.021081,2.46e-18,81484,3.16e-09,9.71e-32,52.324
2.13e-05,0.73729,0.03672,1.43e-17,29918,3.01e-08,3.12e-31,30.649
5.7e-05,0.60382,0.028394,1.26e-17,2.1192e+05,2.44e-10,2.57e-30,83.577
5.13e-05,0.52747,0.04914,4.3e-18,16794,4.99e-09,7.83e-31,63.507
5.56e-05,0.71106,0.037122,1.89e-18,3344.5,1.14e-10,5.13e-31,69.21
5.09e-05,0.76028,0.04859,3.28e-19,3517.3,2.36e-08,6.77e-31,65.704
4.84e-05,0.86853,0.0242,6.98e-18,94408,4.96e-09,1.98e-30,59.864
2.17e-05,0.58209,0.035891,1.4e-17,17882,1.51e-09,6.02e-31,31.489
5.46e-05,0.74305,0.015527,1.24e-17,7172,1.22e-10,5.34e-31,73.756
4.02e-05,0.7423,0.045482,1.35e-17,7536.9,6.06e-09,8.69e-31,46.717
5.79e-05,0.89699,0.054264,1.46e-17,1.2421e+05,2.14e-10,1.06e-31,52.006
3.95e-05,0.76088,0.033305,1.82e-17,37739,4.86e-10,3.8e-31,45.24
2.17e-05,0.87383,0.025503,4.18e-18,5826,2.99e-08,1.59e-31,30.423
5.49e-05,0.5516,0.041835,4.61e-18,61473,6.68e-10,1.39e-31,72.6
4.12e-05,0.61434,0.059508,4.01e-18,8333.6,3.88e-10,9.5e-31,47.306
4.61e-05,0.74132,0.061036,4.46e-18,69404,2.49e-10,4.32e-31,46.39
2.44e-05,0.52275,0.051557,7.54e-18,94004,2.82e-08,1.12e-31,37.419
3.46e-05,0.60548,0.062244,3.64e-18,16907,2.03e-10,8.94e-32,40.447
4.73e-05,0.66065,0.034538,1.28e-17,83530,5.12e-09,1.42e-30,62.397
5.2e-05,0.86159,0.0374,1.92e-17,58565,2.35e-10,1.53e-31,53.001
4.19e-05,0.75213,0.030605,1.64e-17,2.5139e+05,4.77e-10,7.29e-31,49.512
3.4e-05,0.86551,0.031917,8.49e-19,3084.5,3.63e-09,1.05e-30,39.946
5.17e-05,0.57091,0.039118,8.7e-18,4724,2.57e-10,1.31e-31,68.943
4.66e-05,0.81237,0.030976,7.4e-18,52153,2.71e-10,3.39e-31,51.398
3.63e-05,0.65173,0.030947,1.69e-18,1.7822e+05,1.31e-08,7.08e-32,54.759
5.4e-05,0.82496,0.034344,1.59e-17,15754,1.66e-10,1.6e-31,58.528
3.74e-05,0.81918,0.022465,8.84e-18,5121.4,8.16e-09,2.34e-31,50.411
3.05e-05,0.81948,0.027844,5.67e-18,1.1877e+05,1.51e-10,6.52e-32,31.835
5.01e-05,0.64577,0.016884,1.35e-17,1.1284e+05,9.44e-09,2.04e-31,81.792
2.81e-05,0.72169,0.024819,1.31e-17,5432.6,1.76e-08,1.97e-30,42.733
5.52e-05,0.5985,0.054938,1.83e-17,1.8151e+05,7.53e-10,1.14e-31,61.05
3.75e-05,0.62348,0.052588,1.92e-17,1.9356e+05,1.21e-10,2.55e-31,45.285
2.63e-05,0.61776,0.064013,1.18e-17,1.5241e+05,6.49e-10,7.97e-32,31.445
5.78e-05,0.62424,0.024269,1.25e-17,19517,9.9e-09,8.35e-31,90.624
2.18e-05,0.65288,0.022201,7.18e-18,11478,2.18e-08,3.59e-30,36.601
5.99e-05,0.66538,0.06059,1.42e-18,39507,4.68e-10,4.65e-31,67.581
5.03e-05,0.55055,0.027739,1.95e-17,20562,1.04e-09,7.44e-31,74.804
2.05e-05,0.70122,0.030718,1.22e-18,2.2605e+05,1.31e-08,7.74e-32,30.987
3.43e-05,0.81173,0.061968,9.69e-18,3410.4,1.84e-08,4.75e-30,36.226
4.81e-05,0.50671,0.040927,4.22e-18,3114,5.62e-08,2.24e-30,69.88
4.37e-05,0.8622,0.027488,8.31e-18,27268,3.97e-08,3.88e-31,58.465
3.8e-05,0.882,0.052556,2.33e-19,1.007e+05,4.5e-08,3.14e-31,51.49
2.71e-05,0.59148,0.047022,1.18e-17,3418.1,6.08e-11,3.46e-30,34.241
3.6e-05,0.56913,0.03783,3.38e-18,3458.7,6.11e-10,9.22e-31,50.063
3.47e-05,0.7077,0.055514,3.64e-18,44312,5.56e-09,1.22e-31,39.518
