dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,Fuel_Swelling,Porosity,Bubble_Size
8.65E-05,0.637251174,0.011169183,6.20E-10,44681.84871,3.45E-07,1.57E-09,1.66E-18,5.77E-07,116.2250984,41.24411026,1.943723188
3.92E-05,0.614648611,0.042786903,2.83E-09,10953.28077,3.29E-07,2.12E-09,1.88E-18,2.80E-07,39.74377222,13.02058541,0.228190613
5.29E-05,0.852532067,0.076568521,4.12E-09,32748.73896,3.28E-07,1.10E-09,2.00E-18,6.44E-07,34.20941501,9.479180116,0.240729532
6.91E-05,0.826987053,0.035209414,2.29E-09,13579.86351,1.64E-07,2.35E-09,3.97E-18,9.83E-07,53.65196315,20.68648947,0.451930134
7.81E-05,0.814072974,0.046466144,2.52E-09,31266.27338,1.44E-07,1.18E-09,2.48E-18,9.06E-07,56.38062368,21.8620762,0.509038643
6.76E-05,0.66073774,0.074240675,2.07E-09,39994.98112,2.98E-07,2.02E-09,3.28E-18,2.76E-07,44.11784133,15.44955661,0.375157374
5.10E-05,0.655166241,0.019998712,8.79E-10,21666.17503,3.59E-08,5.86E-10,3.47E-18,4.64E-07,77.87274092,30.82573572,1.793927269
5.94E-05,0.540345332,0.061736194,1.07E-09,10454.48593,1.63E-07,2.94E-09,3.70E-18,5.94E-07,52.14600665,19.50585754,0.520154829
8.21E-05,0.542135849,0.047481568,4.03E-09,23464.89073,1.36E-07,1.41E-09,2.90E-18,5.96E-07,61.12233032,24.16390662,0.572651357
5.08E-05,0.713138618,0.015228102,2.21E-09,10739.64221,2.68E-07,1.01E-09,1.44E-18,7.95E-07,55.14178396,21.27845147,0.404168694
4.47E-05,0.700282942,0.02702853,2.96E-09,24999.73665,2.47E-07,2.75E-09,3.18E-18,4.33E-07,45.11759767,16.19194031,0.290924109
4.20E-05,0.760016094,0.018264367,9.18E-10,37509.30425,2.66E-07,1.24E-09,2.75E-18,6.04E-07,49.08835611,18.13373458,0.974186232
5.47E-05,0.754496267,0.079866902,4.14E-09,14438.89943,1.76E-07,1.76E-09,1.91E-18,4.63E-07,35.243492,10.16569897,0.257209984
9.29E-05,0.772556766,0.049806332,2.34E-09,28851.63521,3.03E-07,5.68E-10,1.99E-18,3.18E-07,65.60858676,25.73929099,0.641012715
4.67E-05,0.646532638,0.047310605,2.12E-09,20567.82969,3.01E-07,1.91E-09,3.47E-18,9.49E-07,42.83530631,14.84287496,0.274649457
6.35E-05,0.50034986,0.076962212,2.23E-09,25256.38684,3.13E-07,1.13E-09,1.60E-18,8.40E-07,51.83752409,19.20666878,0.417229324
7.21E-05,0.881882519,0.027587671,1.02E-09,42081.41503,1.92E-07,1.17E-09,3.46E-18,7.39E-07,63.42445386,24.86454245,0.574565482
7.52E-05,0.643228352,0.055461727,3.67E-09,32388.61135,8.36E-08,1.41E-09,2.96E-18,4.04E-07,53.39646731,20.48595214,0.480617662
9.54E-05,0.515111787,0.077064224,1.33E-09,29675.78485,5.09E-08,3.66E-10,3.24E-18,9.48E-07,75.13835836,28.47784414,0.95039204
9.74E-05,0.805719675,0.060503993,3.65E-09,17154.28009,2.67E-07,1.79E-09,1.96E-18,2.78E-07,54.78392925,21.13825837,0.616138951
6.17E-05,0.737114083,0.028980035,3.86E-09,22594.44977,3.84E-07,4.17E-10,1.55E-18,6.18E-07,57.0185715,22.27447365,0.439701897
3.85E-05,0.518482949,0.074150066,3.74E-09,43096.14935,2.24E-07,2.26E-09,2.62E-18,9.13E-07,34.29198136,9.551700171,0.18092549
4.54E-05,0.862409807,0.06190139,6.36E-10,28236.4454,2.53E-07,2.88E-09,1.35E-18,8.38E-07,55.15488014,20.82560091,0.640644683
8.70E-05,0.792167448,0.074360485,2.99E-09,24769.17819,3.27E-07,2.12E-09,1.38E-18,3.75E-07,48.27914631,17.5902428,0.503860747
1.11E-05,0.574290062,0.062786061,4.67E-09,40758.38911,1.26E-08,9.57E-10,1.47E-18,4.31E-07,24.98628665,1.345036559,0.112293858
5.11E-05,0.868064893,0.067311376,3.34E-09,33367.378,1.85E-07,1.75E-09,2.82E-18,5.99E-07,34.54382287,9.707599467,0.237272298
8.52E-05,0.818785499,0.038186615,2.65E-09,20279.37704,6.60E-08,5.44E-10,2.02E-18,6.20E-07,66.0102667,26.03652754,0.607061539
9.17E-05,0.692641489,0.053149888,1.14E-09,9213.855516,2.71E-07,2.60E-09,2.76E-18,9.13E-07,65.21645803,25.27066639,0.676794775
8.46E-05,0.857539543,0.060046722,1.72E-09,15863.25984,1.25E-07,2.93E-09,3.08E-18,5.31E-07,50.63033457,18.93408611,0.51181968
4.85E-05,0.899309269,0.070547687,1.36E-09,46926.30492,2.75E-08,2.64E-09,1.29E-18,7.47E-07,48.29272223,17.41448146,0.662968525
4.02E-05,0.530969673,0.027897389,4.08E-09,31323.04317,1.91E-07,2.80E-09,3.10E-18,9.97E-07,47.17147576,17.34263542,0.296093296
9.95E-05,0.52517423,0.06248501,4.33E-09,28350.90869,3.57E-07,1.78E-09,1.42E-18,6.22E-07,61.03870664,23.87504028,0.665207623
8.81E-05,0.544099003,0.044205551,2.80E-09,28100.75389,1.30E-07,1.49E-09,3.26E-18,7.75E-07,65.9855396,26.09630747,0.637726828
9.11E-05,0.541265266,0.07248014,8.00E-10,27757.26307,2.32E-07,7.71E-10,2.50E-18,2.90E-07,81.54143773,31.29310692,1.095240198
7.05E-05,0.668215467,0.034331397,4.11E-09,45592.0203,4.62E-08,2.20E-09,1.39E-18,9.81E-07,62.75874807,24.70593668,0.516541809
7.85E-05,0.583125524,0.02254882,4.48E-09,18051.22373,1.13E-07,2.23E-09,3.64E-18,3.80E-07,71.36571954,28.51914493,0.626069274
5.57E-05,0.61265559,0.05105803,2.00E-09,14624.89592,1.74E-07,2.35E-09,1.08E-18,3.38E-07,55.28166023,21.01032216,0.644084166
9.98E-05,0.87850392,0.010242564,3.14E-09,10071.57816,3.65E-07,1.05E-09,1.25E-18,9.88E-07,83.86419462,32.71097846,0.808428156
8.48E-05,0.845697654,0.065377884,2.58E-09,40820.90567,1.59E-07,2.27E-09,3.40E-18,8.42E-07,47.63397957,17.46139269,0.496268067
3.26E-05,0.693834912,0.026814133,3.11E-09,38060.81114,1.26E-07,1.93E-09,2.85E-18,5.34E-07,34.35751757,9.599076476,0.199040322
6.01E-05,0.53446199,0.062711597,9.06E-10,16282.79521,3.48E-07,1.95E-09,3.50E-18,3.13E-07,55.18658111,20.88050527,0.576436809
9.58E-05,0.595364362,0.058547199,4.88E-09,42561.59645,2.57E-07,1.69E-09,3.47E-18,3.49E-07,58.15415213,22.84107539,0.632111597
1.31E-05,0.538781126,0.056369151,3.91E-09,27004.53456,2.75E-07,3.15E-10,3.65E-18,4.51E-07,21.8715127,0.100701879,0.020621009
8.95E-05,0.810010511,0.053829299,2.57E-09,41457.8428,3.94E-08,6.08E-10,2.57E-18,9.76E-07,61.95559462,24.2179835,0.599808
5.02E-05,0.607016646,0.038347787,3.28E-09,33246.88866,2.11E-07,1.82E-09,1.67E-18,9.90E-07,50.28190506,18.87484032,0.337375361
4.21E-05,0.584969137,0.022232119,1.12E-09,48018.32598,1.40E-07,2.96E-09,3.03E-18,4.84E-07,56.74641311,21.97637326,1.227971494
3.32E-05,0.600826382,0.026522443,3.57E-09,16033.28643,2.72E-07,2.38E-09,3.41E-18,5.23E-07,38.31773461,12.17746745,0.217405826
7.71E-05,0.504614439,0.059121083,2.86E-09,23574.34313,6.79E-08,2.60E-09,1.19E-18,4.27E-07,64.29055649,24.83315085,0.771672794
7.81E-05,0.69015307,0.073425964,4.24E-09,48602.67277,9.06E-08,2.48E-09,3.46E-18,7.13E-07,44.12374307,15.60227372,0.436333337
6.07E-05,0.532559297,0.012750368,3.51E-09,48245.72869,2.49E-07,2.76E-09,3.02E-18,7.50E-07,69.29641773,27.67580719,0.534011427
3.61E-05,0.547221704,0.044282522,3.63E-09,42189.62925,8.45E-08,2.39E-09,1.61E-18,9.44E-07,40.43142774,13.32683533,0.233851383
3.49E-05,0.560564774,0.067610653,9.89E-10,49668.63456,2.81E-07,9.09E-10,1.04E-18,3.20E-07,64.6710633,25.17999808,0.718840076
7.75E-05,0.660068596,0.049940477,3.48E-09,46082.47171,9.19E-08,2.04E-09,2.64E-18,7.49E-07,56.15555506,21.78787473,0.511739741
1.02E-05,0.802170215,0.032638462,1.54E-09,6296.723123,1.95E-07,8.93E-10,2.85E-18,7.68E-07,23.59404986,0.742951613,0.033290082
2.97E-05,0.831308742,0.039329015,1.51E-09,9801.669676,1.20E-07,1.33E-09,1.59E-18,3.77E-07,32.19688676,7.231794846,0.358792883
9.21E-05,0.755100285,0.065851457,4.27E-09,32447.64375,4.70E-08,1.35E-09,3.95E-18,4.15E-07,51.45478152,19.55627152,0.564292613
1.28E-05,0.536266172,0.041253779,1.01E-09,23019.68805,2.89E-07,2.71E-09,2.23E-18,2.66E-07,28.94639191,3.149098369,0.696167337
6.38E-05,0.690376612,0.073760602,2.09E-09,25359.50271,9.73E-08,2.19E-09,3.86E-18,8.08E-07,41.81004367,14.15488121,0.343416068
4.31E-05,0.742541822,0.072948941,7.17E-10,6404.623503,1.75E-07,2.60E-09,3.73E-18,7.31E-07,37.31673386,11.13450759,0.278454111
8.12E-05,0.881432137,0.038966387,3.50E-09,41337.91556,2.13E-07,3.86E-10,1.82E-18,9.16E-07,60.56526192,23.84140328,0.557580009
5.37E-05,0.856008821,0.064357343,2.98E-09,19070.35149,1.41E-07,1.34E-09,1.80E-18,8.98E-07,38.08203409,11.89461806,0.267552872
1.57E-05,0.85770265,0.013070362,9.58E-10,35448.37789,3.23E-07,2.91E-09,3.71E-18,1.00E-06,25.38630625,1.604791054,0.082766441
2.26E-05,0.568502539,0.02103317,3.11E-09,32338.02674,1.65E-07,2.11E-09,1.94E-18,7.08E-07,29.00128035,5.707413548,0.165979954
8.00E-05,0.721859589,0.049345007,4.69E-09,6141.294646,2.20E-07,2.41E-09,2.56E-18,3.96E-07,53.69872813,20.74520088,0.508191096
7.30E-05,0.842183241,0.020697256,3.68E-09,9327.566904,3.56E-07,8.13E-10,2.52E-18,8.18E-07,61.18387854,24.27399749,0.530558489
9.06E-05,0.829345718,0.056257619,3.84E-09,47542.10519,3.07E-07,2.34E-09,3.57E-18,3.78E-07,52.47192469,20.09766713,0.564496976
4.95E-05,0.642841653,0.030596688,4.58E-09,45411.1486,3.90E-07,1.20E-09,2.30E-18,3.76E-07,49.64356239,18.64671928,0.342194883
2.62E-05,0.688031285,0.079957915,3.69E-09,42419.71784,5.64E-08,8.13E-10,3.21E-18,5.81E-07,23.61625674,1.577737092,0.054570342
2.73E-05,0.569596695,0.055778816,3.28E-09,43461.83162,3.06E-07,2.37E-09,1.79E-18,9.58E-07,29.51236252,6.206220908,0.119041832
5.23E-05,0.681805765,0.032761904,4.43E-09,33287.62229,2.18E-07,1.06E-09,2.17E-18,9.15E-07,49.76505246,18.69559487,0.351274975
7.47E-05,0.82267766,0.047227411,1.33E-09,42898.22897,8.85E-08,2.63E-09,2.55E-18,4.94E-07,60.41525199,23.36090376,0.661238081
8.63E-05,0.501827217,0.056505449,4.44E-09,47673.17485,3.17E-07,4.94E-10,2.35E-18,6.71E-07,62.62001633,24.72904891,0.595921318
2.88E-05,0.765014837,0.036868465,3.25E-09,45636.19657,1.13E-07,2.78E-09,2.80E-18,8.13E-07,27.71772263,4.929750352,0.123584254
4.87E-05,0.776151247,0.025841978,2.64E-09,17869.56262,3.29E-07,1.87E-09,3.86E-18,9.59E-07,45.66483258,16.50309024,0.313223856
4.69E-05,0.534943079,0.075758468,3.73E-09,23283.74716,7.95E-08,1.97E-09,2.92E-18,3.94E-07,37.45305241,11.58440428,0.235870521
3.72E-05,0.546676197,0.070597654,3.59E-09,11544.74651,2.30E-07,6.02E-10,1.45E-18,6.49E-07,36.18908736,10.69574639,0.18232958
9.26E-05,0.610231307,0.066779697,1.43E-09,28465.50872,2.10E-07,2.81E-09,1.59E-18,6.60E-07,68.20066211,25.87619616,0.799317309
7.21E-05,0.851581712,0.037177288,2.45E-09,41704.17231,9.86E-08,1.50E-09,3.66E-18,8.64E-07,54.86708208,21.21921866,0.477615262
8.15E-05,0.504566017,0.072211169,3.93E-09,25483.77803,2.89E-08,9.81E-10,2.47E-18,5.95E-07,53.38269987,20.21749719,0.510630497
3.21E-05,0.835765834,0.048905292,1.91E-09,45142.93319,1.45E-07,2.33E-09,1.29E-18,9.69E-07,32.53878158,7.389812813,0.206182825
8.40E-05,0.630238924,0.029141067,1.22E-09,10396.92824,3.81E-07,2.37E-09,3.54E-18,4.88E-07,72.20628027,28.53226889,0.649893322
5.35E-05,0.652429589,0.026219508,1.93E-09,16870.67268,5.88E-08,1.86E-09,1.33E-18,5.50E-07,63.0447453,24.78549609,1.23949516
3.81E-05,0.623155784,0.070424148,3.73E-09,16642.05454,3.63E-07,2.48E-09,3.38E-18,9.64E-07,32.01356165,8.034301238,0.166137844
9.66E-05,0.682241129,0.031800156,2.18E-09,24658.72407,9.37E-08,1.61E-09,1.47E-18,4.43E-07,84.05190107,32.16443618,1.186555029
4.97E-05,0.819583262,0.035824025,9.96E-10,13827.3849,1.20E-07,1.03E-09,1.57E-18,6.14E-07,59.9920352,23.2985228,1.066798674
5.83E-05,0.681045028,0.071998639,3.33E-09,22660.8147,2.37E-07,1.52E-09,2.33E-18,8.33E-07,40.68878688,13.5470842,0.309126701
5.21E-05,0.76841315,0.030222754,3.08E-09,31803.72915,3.96E-07,3.11E-10,1.33E-18,3.66E-07,50.18175521,18.73131762,0.353483621
9.74E-05,0.80275685,0.06198892,4.86E-09,42990.67115,3.95E-07,2.97E-09,3.83E-18,3.67E-07,51.54950136,19.65101953,0.597614565
4.43E-05,0.582041313,0.038364258,2.94E-09,42945.38633,3.92E-07,1.13E-09,2.02E-18,7.40E-07,46.99969501,17.15704072,0.294674457
6.16E-05,0.556662249,0.013932966,4.13E-09,8683.098435,5.77E-08,2.68E-09,3.37E-18,8.60E-07,67.74706838,27.07943139,0.518092046
2.59E-05,0.786710724,0.072420403,1.56E-09,16536.92176,6.36E-08,7.88E-10,3.66E-18,5.76E-07,24.77566758,1.682560441,0.037623398
2.06E-05,0.745526603,0.034592998,3.94E-09,6238.829355,1.93E-08,9.37E-10,1.30E-18,9.88E-07,23.63682029,0.654446543,0.060632141
9.04E-05,0.798039568,0.018933394,1.37E-09,38911.11789,1.08E-07,2.43E-09,1.07E-18,4.17E-07,90.84140781,34.79581132,1.610714653
1.48E-05,0.647457629,0.055716499,3.89E-09,46276.55722,1.14E-07,2.51E-09,2.10E-18,8.45E-07,22.22225266,0.159506258,0.017447252
2.30E-05,0.812492586,0.075478223,4.26E-09,19944.57451,3.37E-07,2.31E-09,2.12E-18,7.42E-07,21.50026224,0.040963804,0.018390201
7.73E-05,0.581667846,0.020394419,4.74E-09,8383.630695,2.08E-07,2.63E-09,3.29E-18,3.04E-07,71.89038381,28.73911457,0.611225763
5.12E-05,0.655207183,0.015614351,1.96E-09,19679.02522,1.65E-07,1.32E-09,2.37E-18,9.17E-07,57.53386931,22.44732329,0.432644334
7.63E-05,0.763456935,0.061099291,1.95E-09,36372.05767,5.33E-08,1.23E-09,1.41E-18,7.88E-07,62.30510995,23.99561601,0.731166358
9.49E-05,0.842571481,0.033069209,3.21E-09,7616.198448,2.46E-07,1.24E-09,3.02E-18,9.37E-07,66.63599693,26.55444825,0.678285871
8.78E-05,0.720705337,0.05477406,3.09E-09,14323.29893,2.94E-07,2.25E-09,3.93E-18,9.27E-07,54.10794217,20.92255649,0.556872985
9.14E-05,0.886317207,0.047865708,7.28E-10,33672.33963,3.76E-07,1.02E-09,1.83E-18,9.54E-07,75.70799803,29.26882457,0.952282272
3.10E-05,0.651903105,0.029028076,9.70E-10,14014.96622,8.29E-08,1.29E-09,3.13E-18,5.65E-07,47.24803187,16.927263,1.127128945
8.09E-05,0.796387021,0.034204676,1.66E-09,6992.828584,1.21E-07,5.52E-10,1.68E-18,8.68E-07,69.88136589,27.51565191,0.847444106
2.60E-05,0.689269931,0.043885224,9.44E-10,23136.76886,3.01E-07,1.64E-09,2.91E-18,4.21E-07,34.71924657,8.976548287,0.480279969
8.60E-05,0.747739183,0.043015674,3.79E-09,33864.50334,3.85E-08,2.61E-09,3.25E-18,4.91E-07,59.10189528,23.22175036,0.579596042
9.78E-05,0.714585081,0.044751492,2.69E-09,36302.53883,1.57E-07,2.49E-09,3.06E-18,3.22E-07,65.93092463,26.06540577,0.687564888
4.72E-05,0.803867904,0.021005345,1.72E-09,44561.55444,1.47E-07,2.27E-09,3.48E-18,7.33E-07,46.30080563,16.76641281,0.323777319
9.71E-05,0.781389813,0.066360222,2.10E-09,18450.21384,3.87E-07,2.38E-09,3.79E-18,4.08E-07,51.54973095,19.55412476,0.593076474
1.14E-05,0.905603404,0.078176797,4.81E-09,25894.01476,1.45E-08,2.10E-09,1.40E-18,6.79E-07,23.04099389,0.467527201,0.002099109
6.33E-05,0.518052797,0.061400161,4.28E-09,48466.6027,1.03E-07,2.50E-09,2.79E-18,5.87E-07,48.36390649,17.90973542,0.38439139
1.79E-05,0.586220366,0.061458421,2.37E-09,41087.68123,2.85E-07,3.27E-10,3.01E-18,9.73E-07,23.83563753,0.847276662,0.031832433
4.94E-05,0.708349042,0.050425117,3.59E-09,13866.13614,2.59E-07,4.15E-10,1.92E-18,7.05E-07,43.41389667,15.17077817,0.28402834
4.24E-05,0.512644638,0.011343426,9.97E-10,47831.90608,1.27E-07,5.62E-10,2.81E-18,6.39E-07,89.34268696,34.5526624,1.768194086
7.05E-05,0.647604511,0.036469289,4.39E-09,13288.8175,2.09E-07,1.28E-09,3.98E-18,4.21E-07,58.8288442,23.20572931,0.487583402
1.75E-05,0.605136928,0.048629284,2.48E-09,32977.99473,1.30E-08,1.79E-09,3.16E-18,2.91E-07,23.62789514,0.729016268,0.119436343
6.46E-05,0.761259405,0.017257638,4.59E-09,27822.48309,1.06E-07,2.53E-09,1.95E-18,6.73E-07,60.77356302,24.05903129,0.483074106
2.08E-05,0.672516028,0.051249077,4.06E-09,16931.12915,3.59E-07,7.66E-10,2.78E-18,2.79E-07,21.82309433,0.315876457,0.04030971
2.91E-05,0.588253144,0.041738268,1.75E-09,17754.55965,8.54E-08,7.21E-10,1.07E-18,7.47E-07,52.60789206,19.86427974,1.008724884
3.59E-05,0.667517151,0.043548275,4.94E-09,23850.56795,4.01E-08,8.69E-10,1.68E-18,8.73E-07,35.45961544,10.28780741,0.195856808
1.53E-05,0.503197371,0.020865956,3.95E-09,40962.60031,1.62E-07,1.37E-09,3.13E-18,7.83E-07,21.67727391,0.073599343,0.122708012
8.92E-05,0.779706661,0.05131668,1.37E-09,39049.86389,3.72E-07,2.77E-09,1.99E-18,7.15E-07,65.13299406,25.2045986,0.615419398
3.30E-05,0.707059892,0.038625291,2.39E-09,20154.77956,1.43E-07,8.28E-10,2.42E-18,3.29E-07,32.81138424,8.384656914,0.171944228
3.63E-05,0.631195518,0.058385055,1.68E-09,35984.95751,2.77E-07,1.93E-09,2.47E-18,6.13E-07,36.25237939,10.54365844,0.193015983
2.49E-05,0.589458324,0.010386092,1.47E-09,38450.73682,7.20E-08,1.31E-09,4.00E-18,2.67E-07,37.11344348,10.74850443,0.990434523
2.71E-05,0.543368604,0.078391197,2.10E-09,45096.15548,1.48E-07,1.81E-09,1.54E-18,3.78E-07,40.18027103,13.05249478,0.215776286
3.36E-05,0.80806936,0.066897976,4.89E-09,35397.76441,1.84E-07,9.67E-10,3.41E-18,8.17E-07,26.1586825,3.796053798,0.10677474
7.86E-05,0.626710399,0.02359235,1.55E-09,42471.94088,2.50E-07,2.29E-09,2.15E-18,5.09E-07,79.01533725,30.90415572,1.12852336
7.88E-05,0.894273601,0.077761764,3.80E-09,46877.36193,7.52E-08,2.52E-09,2.43E-18,5.35E-07,40.69992891,13.52556724,0.413971345
9.34E-05,0.548971794,0.067128743,3.17E-09,7176.403958,1.14E-07,2.47E-09,1.00E-18,7.92E-07,61.29696855,23.38749129,0.662206261
1.88E-05,0.720038266,0.044345969,1.26E-09,20075.20958,7.06E-08,2.73E-09,3.02E-18,5.29E-07,26.13249964,1.835933694,0.32715123
5.67E-05,0.596554434,0.040292775,4.36E-09,31997.03412,2.96E-07,2.90E-09,3.11E-18,8.72E-07,51.41257857,19.58054572,0.374211625
4.48E-05,0.597612951,0.05717705,1.90E-09,24970.44372,3.68E-07,2.89E-09,1.16E-18,9.74E-07,46.03403953,16.29872366,0.402056373
6.87E-05,0.86429017,0.071904247,2.27E-09,42738.0444,2.93E-07,6.19E-10,1.58E-18,6.01E-07,47.48625493,17.04134848,0.382366791
4.18E-05,0.841858772,0.038593257,4.96E-09,26120.85821,2.33E-07,2.63E-09,3.23E-18,7.70E-07,35.50763185,10.38383625,0.215839238
6.40E-05,0.656965748,0.032518452,3.22E-09,30141.03187,1.32E-07,2.12E-09,3.12E-18,6.27E-07,57.44359273,22.4962655,0.454349186
7.01E-05,0.807724855,0.011225045,2.08E-09,49381.18805,2.47E-07,2.57E-09,2.10E-18,9.82E-07,67.90600854,27.00901237,0.558746012
2.36E-05,0.729312192,0.03035488,1.65E-09,10131.9905,1.15E-07,2.93E-09,1.20E-18,5.60E-07,33.85143338,8.23544566,0.6934723
3.71E-05,0.592631119,0.036710516,7.88E-10,20519.01437,1.68E-07,1.87E-09,1.40E-18,9.46E-07,71.86706119,28.283534,1.304195452
8.45E-05,0.847856245,0.017436094,3.88E-09,18916.87878,3.27E-08,1.82E-09,2.76E-18,2.99E-07,68.36826789,27.2724108,0.644725149
4.16E-05,0.544728397,0.023354596,1.79E-09,36577.17195,2.08E-07,4.75E-10,1.75E-18,2.95E-07,66.41763802,26.23053418,1.168612931
4.13E-05,0.889986471,0.040096068,2.59E-09,42052.65071,3.38E-07,7.38E-10,1.15E-18,5.86E-07,36.42520317,10.42944786,0.198117257
2.67E-05,0.848369421,0.012528517,7.36E-10,30953.17187,9.34E-08,1.16E-09,1.43E-18,8.88E-07,43.87398567,14.32437734,1.344749874
1.73E-05,0.83504195,0.059223334,1.08E-09,11053.98155,1.48E-07,6.52E-10,3.20E-18,6.70E-07,26.74554952,2.46182147,0.055963755
3.52E-05,0.628429036,0.030168395,1.16E-09,41208.39068,3.73E-07,3.00E-09,3.25E-18,5.42E-07,41.6821112,13.91619051,0.466767665
2.16E-05,0.716218413,0.011061245,4.44E-09,9069.64149,1.78E-07,1.68E-09,3.88E-18,8.36E-07,23.42146713,1.672817557,0.10790069
9.20E-05,0.883685665,0.073853003,4.28E-09,27866.02262,2.16E-07,1.39E-09,2.71E-18,3.70E-07,45.65827766,16.47386212,0.524304389
3.77E-05,0.573643802,0.043619274,4.89E-09,26952.94739,2.54E-07,2.94E-09,2.73E-18,8.26E-07,39.15764105,12.69381829,0.218423604
4.56E-05,0.633969009,0.013019556,2.07E-09,46635.25953,1.10E-07,2.46E-09,1.13E-18,3.70E-07,61.50438293,24.22355112,1.286825328
3.54E-05,0.511364477,0.025779401,3.60E-09,49257.53291,4.61E-08,1.91E-09,1.93E-18,4.47E-07,46.00164615,16.54821048,0.548727655
1.00E-04,0.773980359,0.041949676,7.41E-10,26628.833,2.04E-07,1.82E-09,3.99E-18,6.65E-07,80.50228678,30.85544771,1.128590761
5.30E-05,0.784423962,0.063896434,2.04E-09,24080.77986,6.01E-08,1.40E-09,3.04E-18,6.58E-07,40.15030556,13.10355479,0.27633446
1.41E-05,0.743957912,0.076664046,4.17E-09,8169.707835,3.25E-07,9.75E-10,2.36E-18,7.56E-07,21.43844314,0.036654253,0.002223467
7.17E-05,0.50062302,0.077639227,1.99E-09,22481.39189,3.98E-07,2.17E-09,3.72E-18,9.44E-07,45.53320983,16.27794521,0.408877782
4.44E-05,0.775525187,0.037072341,1.58E-09,36195.26582,3.05E-08,2.45E-09,2.49E-18,4.07E-07,45.64250798,15.96304326,0.749316198
7.51E-05,0.797182298,0.045864852,2.00E-09,39780.79823,1.37E-07,2.23E-09,2.45E-18,8.27E-07,56.63025074,21.87971072,0.49074335
3.95E-05,0.502934476,0.011863844,2.60E-09,46017.74455,3.69E-07,2.28E-09,1.95E-18,4.06E-07,54.2331154,20.91487966,0.450708628
2.55E-05,0.870811366,0.070010223,2.06E-09,23676.39778,3.14E-07,1.71E-09,3.61E-18,3.52E-07,22.2165244,0.337825568,0.02628055
6.96E-05,0.681607701,0.040812321,9.67E-10,49865.03841,1.41E-08,2.65E-09,3.75E-18,3.14E-07,73.44001542,28.78482218,1.554043991
3.16E-05,0.707886636,0.024196541,1.62E-09,39665.44166,2.92E-07,2.75E-09,1.44E-18,7.32E-07,38.77080149,11.97420104,0.592263731
3.01E-05,0.900531137,0.070693876,2.17E-09,16749.60563,6.74E-08,1.00E-09,3.84E-18,6.97E-07,23.32291343,1.241786238,0.049713876
3.29E-05,0.597787577,0.038777581,1.73E-09,29728.53264,1.67E-07,5.06E-10,3.92E-18,9.26E-07,36.93965876,11.04940576,0.211010737
9.47E-05,0.721234411,0.04455237,2.89E-09,49436.87175,4.88E-08,1.29E-09,3.10E-18,9.93E-07,67.09522536,26.46601505,0.674899709
2.80E-05,0.705297083,0.048200715,6.99E-10,29145.78746,2.19E-07,2.65E-09,3.82E-18,9.38E-07,37.43708176,10.6679157,0.592982269
1.74E-05,0.873861869,0.068230363,4.77E-09,25072.03572,3.62E-07,2.18E-09,1.24E-18,7.18E-07,22.17063439,0.155602059,0.00383893
4.27E-05,0.50954621,0.051904614,6.65E-10,25161.87236,3.71E-07,6.87E-10,1.43E-18,2.77E-07,87.24546637,33.43732934,1.156364145
9.51E-05,0.783827139,0.028645458,2.75E-09,48738.82105,1.56E-07,1.02E-09,1.45E-18,4.82E-07,77.86249738,30.40612081,0.738848832
8.12E-05,0.792611695,0.062136931,2.34E-09,21380.27705,8.01E-08,1.64E-09,3.79E-18,4.05E-07,49.54073079,18.48006694,0.487849223
9.39E-05,0.571585263,0.07461722,9.10E-10,36484.325,3.71E-07,2.84E-09,2.48E-18,9.14E-07,67.67750301,25.45853959,0.774762596
1.02E-05,0.729999425,0.06234245,3.81E-09,41882.34758,9.44E-08,1.43E-09,1.04E-18,8.05E-07,25.15415603,1.564339484,0.011193741
7.89E-05,0.834292816,0.050723264,1.08E-09,20306.40623,3.15E-07,1.03E-09,2.18E-18,7.34E-07,62.4284304,24.22222544,0.627641617
2.10E-05,0.771295163,0.054655874,4.86E-09,11615.94537,2.78E-07,2.16E-09,3.22E-18,2.82E-07,21.35641007,0.000771043,0.025921908
7.56E-05,0.553373572,0.044641546,4.23E-09,26041.44404,2.41E-07,1.88E-09,1.42E-18,3.83E-07,61.28284871,24.1319768,0.52987901
9.40E-05,0.781895297,0.064745543,4.60E-09,47450.05522,1.04E-07,2.76E-09,2.30E-18,8.12E-07,51.02590419,19.28941214,0.572265691
6.54E-05,0.767912675,0.042946534,7.70E-10,30074.21014,1.35E-07,1.25E-09,1.39E-18,8.78E-07,84.38429433,32.35048558,1.344907021
8.59E-05,0.807039673,0.058590586,2.72E-09,32631.70768,1.11E-07,1.88E-09,2.74E-18,5.85E-07,52.61673151,19.99136365,0.532437735
5.46E-05,0.866480783,0.066551729,3.10E-09,43725.70947,1.02E-07,7.17E-10,2.62E-18,2.63E-07,38.27491681,12.02708005,0.273101558
9.55E-05,0.906357992,0.068138408,3.48E-09,34014.11976,2.23E-07,1.33E-09,1.02E-18,8.87E-07,54.94824239,20.82757861,0.587109234
7.36E-05,0.591883092,0.055510593,4.09E-09,23260.20085,3.39E-07,4.84E-10,3.49E-18,9.70E-07,55.74786046,21.71712942,0.483161121
