dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,C1,C2,C3,C4,C5,C6,Porosity,Fuel_Swelling
3.09E-05,0.682294219,0.058263699,7.34E-10,37715.2426,2.06E-07,7.45E-10,1.84E-18,6.05E-07,0.299697947,0.555597459,0.985028743,1.839110892,3.030940114,2.267278568,7.050129668,18.47291961
1.66E-05,0.529146959,0.02575365,4.99E-09,27618.88489,1.10E-07,1.26E-09,2.47E-18,3.89E-07,13.2496714,8.542967251,0.024652405,7.56E-06,2.63E-08,8.30E-31,0.002689629,9.385962301
6.66E-05,0.823923904,0.036231652,4.48E-09,8867.151382,3.77E-07,1.44E-09,2.34E-18,9.31E-07,8.192388612,0.014523922,2.53E-06,1.73E-17,0,0,0.154902161,9.39005739
5.04E-05,0.745860556,0.016921824,3.15E-09,46817.01406,2.32E-07,2.69E-09,1.53E-18,5.00E-07,0.814620433,2.473631692,10.33702645,5.930527466,0.088009885,4.59E-07,1.993971213,11.53523103
8.33E-05,0.692328845,0.024040503,4.89E-09,47117.9831,2.48E-07,8.86E-10,2.93E-18,5.02E-07,6.333323955,9.209574544,0.136863367,4.34E-06,3.04E-17,0,0.354648112,9.748719759
5.38E-05,0.73283691,0.070233,6.75E-10,28991.73858,1.76E-07,1.63E-09,3.85E-18,7.01E-07,0.684505119,1.326854915,2.779124271,5.716822344,5.222061174,0.708472428,5.269061684,15.81563053
8.76E-05,0.756334278,0.076816964,3.40E-09,21064.27169,1.75E-09,1.45E-09,1.65E-18,3.92E-07,1.178546939,3.09878286,12.4775602,10.71075869,0.003188428,2.03E-12,2.932420905,12.66661214
1.58E-05,0.517676541,0.066433714,1.80E-09,35701.8207,2.92E-07,1.05E-09,3.81E-18,7.34E-07,0.583409022,1.997436351,10.12588297,4.834393261,0.017771097,7.61E-08,1.639298217,11.1469274
5.49E-05,0.900608245,0.0698495,3.88E-09,13424.86541,1.42E-07,9.48E-10,1.81E-18,4.00E-07,1.703443871,12.85753528,8.533340329,0.115266691,6.15E-07,2.17E-28,0.651335748,10.21814352
2.20E-05,0.633209982,0.021947936,2.15E-09,10720.75309,1.60E-07,1.20E-09,2.73E-18,8.89E-07,1.92486858,12.01046143,13.47225761,0.386146109,1.91E-06,1.18E-27,1.061123152,10.58195782
1.89E-05,0.816962151,0.071566561,2.97E-09,32080.7659,1.70E-08,3.18E-10,1.71E-18,3.03E-07,0.228603975,0.510926065,1.241863011,3.394325821,6.630046935,1.097748372,4.46147218,14.69444732
6.93E-05,0.874564572,0.010581688,3.70E-09,6260.825911,3.20E-07,2.38E-09,2.97E-18,3.10E-07,0.017168408,1.13E-06,3.12E-13,1.72E-36,0,0,0.261595962,9.507078129
6.96E-05,0.762402155,0.073990299,4.89E-09,12388.38117,3.09E-07,7.99E-10,3.48E-18,4.08E-07,2.236292531,3.98E-06,6.68E-12,9.64E-24,0,0,0.058565718,9.284611861
4.26E-05,0.787778195,0.060943803,4.95E-09,29085.72465,1.61E-07,2.49E-09,3.77E-18,3.37E-07,0.016507657,2.79E-10,2.72E-17,1.17E-41,0,0,4.13E-06,9.220616275
7.70E-05,0.8452139,0.066171535,1.20E-09,34114.45017,3.74E-07,7.34E-10,2.72E-18,9.90E-07,0.313457057,0.710032996,1.768806738,4.573165759,5.781388201,0.877518802,4.251936874,14.45947195
9.03E-05,0.554025639,0.036806737,2.19E-09,19056.94226,1.22E-07,2.66E-09,1.13E-18,8.05E-07,1.270975161,2.348117942,4.411448673,6.079901439,2.307920522,0.09153938,4.455311743,14.73930541
2.06E-05,0.622575815,0.046940535,4.17E-09,33261.2202,1.42E-07,1.84E-09,3.97E-18,7.53E-07,10.81945014,0.008090795,1.44E-09,1.35E-30,0,0,5.00E-05,9.222380415
5.97E-05,0.532336523,0.05646724,2.85E-09,42885.6887,2.85E-07,5.99E-10,3.85E-18,7.09E-07,0.448022743,4.843277815,8.747020233,0.401579009,1.49E-05,3.29E-08,0.871435749,10.23137703
5.08E-05,0.518778337,0.034001848,4.55E-09,24934.81394,3.13E-07,1.45E-09,1.09E-18,5.19E-07,0.835841226,3.501522132,10.58602363,3.275430846,0.024347784,1.07E-07,1.562803254,11.01761769
8.22E-05,0.657088702,0.041826359,3.19E-09,32350.45216,1.54E-07,9.25E-10,1.66E-18,5.61E-07,0.476323747,1.250004669,5.172218603,8.597582751,0.939585098,8.83E-05,2.561275938,12.22512957
7.35E-05,0.566056467,0.011334289,2.40E-09,15754.3235,1.67E-07,3.84E-10,1.67E-18,9.03E-07,0.386688068,0.82657196,1.956959445,5.127906744,3.85426089,0.251472506,4.075972245,14.20224319
3.02E-05,0.887289768,0.068174749,3.28E-09,26828.89891,3.34E-07,6.84E-10,3.51E-18,9.28E-07,3.486169494,11.55791822,2.110321122,0.000845407,2.41E-10,5.39E-34,0.156575153,9.724430859
8.04E-05,0.90235602,0.049947885,1.65E-09,21216.32861,2.75E-07,2.27E-09,3.91E-18,2.69E-07,2.401277248,15.75912174,9.270818066,0.066686816,5.82E-08,1.94E-30,0.840319338,10.23983179
4.29E-05,0.879983019,0.023640042,2.16E-09,30142.8715,3.99E-07,1.47E-09,1.43E-18,5.30E-07,0.546337321,1.324737707,3.647477555,8.076055715,3.229686702,0.037532606,3.076149251,12.92060771
8.46E-05,0.559285837,0.071251905,2.13E-09,45002.28495,6.90E-08,2.60E-09,2.16E-18,4.97E-07,0.849093786,1.815426514,4.972807987,7.753336516,1.521743226,2.18E-06,3.241858038,13.10407344
8.35E-05,0.762530197,0.046793577,1.92E-09,24597.11127,2.73E-07,5.14E-10,3.66E-18,5.02E-07,0.439793399,1.233440487,7.367022047,6.756772235,0.123131278,2.14E-07,2.011170469,11.54662369
5.05E-05,0.532597288,0.06720261,2.70E-09,13556.46283,1.83E-07,3.44E-10,3.88E-18,5.36E-07,0.808270693,10.13616837,7.283092304,0.042232243,1.57E-06,4.28E-09,0.629276072,10.06865128
5.24E-05,0.701563056,0.040407091,4.86E-09,22367.4084,2.83E-07,2.92E-09,1.03E-18,9.38E-07,2.215609941,12.58022022,8.675586506,0.253432408,5.40E-05,7.77E-25,0.792970579,10.21440973
8.59E-05,0.765215683,0.034906703,4.90E-09,37207.52314,3.83E-07,1.00E-09,2.56E-18,4.56E-07,8.530143534,7.816000548,0.068221978,1.13E-05,4.24E-16,0,0.280431333,9.681367702
4.45E-05,0.546866865,0.030291239,4.14E-09,46549.343,1.67E-08,2.30E-09,2.22E-18,7.12E-07,1.325840956,11.72593453,11.92104342,0.013107274,2.40E-06,1.40E-09,1.027932017,10.39436837
3.51E-05,0.569837191,0.016890499,2.59E-09,30746.21636,2.75E-07,1.82E-09,3.98E-18,8.79E-07,9.901093313,13.07105314,0.282213965,6.32E-06,1.48E-25,0,0.103676514,9.542261374
3.50E-05,0.832274456,0.049695304,1.98E-09,10343.46693,3.45E-07,2.92E-09,3.39E-18,6.20E-07,23.01533309,10.73373824,0.077168519,5.63E-07,1.09E-27,0,0.0064759,9.357325692
1.39E-05,0.790996718,0.042538762,2.86E-09,20432.07686,3.55E-07,1.95E-09,1.31E-18,8.38E-07,1.06389328,3.082545779,10.82216508,6.292100521,0.127762763,3.81E-06,1.968585741,11.5191337
1.04E-05,0.60746601,0.032386612,3.63E-09,25792.18496,3.18E-07,1.80E-09,2.88E-18,8.02E-07,15.33871072,6.315711825,0.017700358,2.97E-07,1.32E-27,0,0.001862552,9.388407766
4.43E-05,0.875029727,0.065551097,4.91E-09,17878.26206,5.32E-08,2.24E-09,2.00E-18,7.62E-07,21.21237614,8.226510836,0.004654094,1.65E-09,5.88E-32,0,0.00103493,9.281943624
1.44E-05,0.894428101,0.033499437,3.66E-09,31276.54406,3.21E-07,2.71E-09,1.25E-18,8.88E-07,1.147602307,4.950658405,12.12845501,2.85166992,0.011009492,6.61E-09,1.404333949,10.8912807
8.80E-05,0.69425582,0.064251122,3.57E-09,29580.54511,7.62E-08,8.22E-10,3.74E-18,7.95E-07,4.805390711,13.84303561,1.643319709,1.99E-06,1.27E-26,0,0.288902099,9.626613739
4.65E-05,0.792605089,0.04146433,9.98E-10,35296.52999,7.38E-08,8.09E-10,3.38E-18,6.80E-07,0.370979856,0.779505189,1.7953136,4.383388876,6.243715089,1.372966354,5.290252996,15.82273135
9.36E-05,0.770279597,0.039009567,3.71E-09,30535.06892,2.50E-07,1.11E-09,3.54E-18,8.99E-07,12.59630409,6.789144042,0.012329472,5.84E-08,1.06E-28,0,0.281728043,9.608838964
4.71E-05,0.80939509,0.077640063,1.50E-09,22615.13723,7.91E-08,2.60E-09,1.96E-18,8.96E-07,1.141381624,2.683462718,6.991318785,11.3899243,2.52844982,0.000889868,3.916717169,13.9965874
3.63E-05,0.589266721,0.057107517,1.33E-09,44479.74568,2.95E-07,7.94E-10,3.91E-18,8.29E-07,0.334782159,0.769426297,2.099151687,6.828309351,3.42129688,0.010481575,3.057884963,12.88964327
3.99E-05,0.654971856,0.017553877,1.82E-09,31047.40253,3.42E-07,1.28E-09,2.55E-18,2.93E-07,0.600004958,1.580551232,6.096048482,8.942894742,0.851879431,8.37E-05,2.457916312,12.11448548
2.50E-05,0.785174512,0.068005959,4.50E-09,19010.87514,5.64E-09,5.03E-10,1.45E-18,3.80E-07,0.561654651,1.413762002,5.087728237,11.75993001,0.858511452,1.58E-07,2.816655844,12.54377853
2.99E-05,0.640932536,0.070358678,4.29E-09,24244.66126,5.26E-08,2.03E-09,1.60E-18,9.72E-07,1.703932106,12.75142545,11.69137249,0.156036542,1.77E-07,1.60E-29,0.888664755,10.40549466
6.86E-05,0.543828521,0.067034953,4.09E-09,45176.43752,1.93E-07,5.56E-10,2.07E-18,4.16E-07,0.307010761,0.98955246,7.111125923,4.517691086,0.052575057,3.55E-07,1.497868493,10.93749325
2.55E-05,0.66248064,0.031467599,3.20E-09,17446.18314,1.03E-07,2.36E-09,1.16E-18,9.14E-07,1.436884042,4.003214573,12.81056085,6.826358165,0.064049572,6.39E-08,2.32704456,11.96253051
9.91E-05,0.672430683,0.02048625,2.13E-09,13883.78695,1.74E-07,2.83E-09,3.48E-18,7.71E-07,18.75896634,15.65890755,0.200274538,8.81E-07,2.26E-27,0,0.456562829,9.771191812
4.27E-05,0.796040772,0.012613285,4.25E-09,48307.07435,3.00E-07,2.42E-09,3.32E-18,7.47E-07,14.66569093,0.543174616,1.31E-05,5.32E-12,3.71E-35,0,0.065869008,9.313731013
3.71E-05,0.867782205,0.029397619,2.00E-09,24115.02983,2.44E-07,5.44E-10,1.04E-18,3.06E-07,0.275505015,0.599482791,1.398320162,3.372363481,4.884170058,2.038275529,4.825852848,15.29290908
1.07E-05,0.756827773,0.053874059,1.08E-09,14213.65844,8.29E-08,9.81E-10,3.70E-18,3.43E-07,0.904956494,2.158184891,6.139766133,11.71217195,1.941584132,2.84E-05,3.585335108,13.54489145
4.15E-05,0.577556514,0.075572187,1.91E-09,27330.72221,2.29E-07,2.38E-09,2.33E-18,5.27E-07,1.11326841,3.106530662,10.86915207,6.389188327,0.054176138,2.40E-08,2.169355939,11.77096137
8.85E-05,0.714009895,0.074670517,4.41E-09,13037.45212,1.07E-07,2.51E-09,1.39E-18,6.10E-07,9.043538123,19.79887899,2.566706428,0.001169013,9.66E-13,6.23E-42,0.292469981,9.740170374
7.79E-05,0.88814606,0.047699342,3.37E-09,33360.50077,1.72E-07,1.64E-09,2.95E-18,6.81E-07,5.465707569,14.53909701,1.963268217,0.000212488,2.80E-14,0,0.291695725,9.728885569
7.54E-05,0.562056255,0.073025191,4.07E-09,30227.28428,3.16E-07,1.86E-09,1.32E-18,9.79E-07,0.952961776,4.948880565,11.23170828,2.069417409,0.005403263,1.22E-09,1.317072886,10.73781336
7.58E-05,0.663414904,0.065597632,2.49E-09,23907.62979,2.52E-07,4.20E-10,1.53E-18,8.21E-07,0.270571174,0.61660066,1.597654093,4.623046301,4.889399776,0.435063973,3.643330593,13.64780972
9.35E-05,0.513413119,0.051392734,1.62E-09,47105.25175,3.01E-07,2.67E-09,1.71E-18,8.03E-07,0.694907499,1.304574384,2.408599968,4.175475609,3.075134726,0.376160414,4.409289725,14.68486625
7.73E-05,0.619484097,0.077614092,3.77E-09,19520.85528,2.49E-07,5.02E-10,3.94E-18,9.60E-07,11.42857131,6.368180755,0.007285188,1.72E-08,1.71E-29,0,0.111763938,9.447941231
8.57E-05,0.730090217,0.039634343,2.74E-09,37720.82214,2.01E-07,8.89E-10,2.46E-18,8.57E-07,0.472337983,1.345128188,8.05560317,6.182163417,0.098059789,1.99E-07,1.99488129,11.52427731
7.56E-05,0.510402627,0.076902415,7.75E-10,17207.76778,1.34E-07,2.01E-09,1.26E-18,9.56E-07,1.134851563,1.893414952,2.690531069,3.080367156,2.408667396,0.840829715,6.949158601,18.35669797
6.31E-05,0.700837611,0.013300953,1.64E-09,36220.27294,3.23E-07,2.97E-09,2.59E-18,8.90E-07,1.039362622,2.907604729,11.12706676,7.556630035,0.133230694,4.27E-07,2.493977911,12.13781414
4.54E-05,0.531179947,0.032003134,1.15E-09,30373.14157,3.24E-07,1.42E-09,1.58E-18,3.57E-07,0.578580998,1.049416792,1.754775003,2.794146337,2.98747331,1.101291016,5.803974546,16.68268135
1.29E-05,0.519153273,0.047825021,1.56E-09,44904.17863,2.56E-07,1.22E-09,2.03E-18,3.64E-07,0.438650696,0.839133431,1.558511541,2.943899532,3.448438057,0.842167642,4.485760348,14.82818531
4.17E-05,0.578346296,0.010336405,4.96E-09,46087.29788,3.93E-07,1.61E-09,1.66E-18,7.83E-07,1.431041249,9.916958297,5.071273987,0.065435494,6.78E-06,3.91E-26,0.546930857,9.988395318
9.32E-05,0.716284432,0.02027469,3.38E-09,27784.93488,3.71E-07,1.87E-09,3.46E-18,9.31E-07,16.02994034,2.906827308,0.000830788,1.87E-09,3.30E-31,0,0.39552394,9.659436737
4.35E-05,0.808107332,0.034659136,2.98E-09,45470.65315,9.22E-08,2.26E-09,1.70E-18,9.27E-07,0.764325834,2.084056049,8.807337616,8.77219513,0.232889095,5.06E-07,2.324079975,11.9474558
7.67E-05,0.777468669,0.013968981,4.94E-09,9170.477938,3.01E-07,1.78E-09,2.02E-18,4.88E-07,8.531863899,0.017247806,2.92E-06,1.01E-17,0,0,0.327824548,9.579843517
6.48E-05,0.574055631,0.037496637,1.66E-09,14633.71709,2.76E-07,1.92E-09,2.67E-18,9.96E-07,1.608868281,6.078870502,13.51495042,3.665633205,0.002036126,4.04E-12,2.046773234,11.60733117
5.85E-05,0.670379288,0.060076901,1.03E-09,28863.57079,2.64E-07,2.00E-09,2.69E-18,7.42E-07,0.754902782,1.558344204,3.566671748,7.005496405,3.979216332,0.203137263,4.315426148,14.54526267
6.10E-05,0.718001751,0.059181729,3.12E-09,46657.62577,7.75E-08,1.32E-09,1.24E-18,7.53E-07,0.41435151,0.961480834,2.552839713,6.900993134,4.819833591,0.107195423,3.731173291,13.75681079
3.89E-05,0.574797564,0.045482586,1.40E-09,46098.55312,6.89E-08,2.70E-09,1.93E-18,8.48E-07,0.819169622,1.494817452,2.504103383,3.924209343,3.580490639,0.742706596,5.502517094,16.18274691
5.65E-05,0.74062896,0.050267476,1.59E-09,47751.59952,2.74E-07,5.52E-10,1.54E-18,4.76E-07,0.179914638,0.376610963,0.847751113,2.08238666,3.889503758,2.56463807,5.269768409,15.90014581
3.76E-05,0.841954359,0.077818237,2.68E-09,22870.85296,2.58E-07,2.02E-09,3.09E-18,8.47E-07,7.861846561,16.33847049,1.314981123,0.000213182,2.46E-14,0,0.098072561,9.656214925
9.95E-05,0.553199566,0.063332645,1.52E-09,38148.77543,1.20E-07,2.25E-09,1.62E-18,4.63E-07,0.770292348,1.405073153,2.36081575,3.714769803,3.365463047,0.745970973,5.360834484,15.99005536
4.04E-05,0.677673083,0.057568541,6.33E-10,32300.19547,2.32E-07,1.17E-09,1.46E-18,9.54E-07,0.42669406,0.770640396,1.322449958,2.374598079,3.344247254,2.004963031,7.048632754,18.50376849
6.86E-05,0.899468963,0.018573277,2.78E-09,8754.846911,3.60E-07,2.01E-09,3.76E-18,8.31E-07,7.570929785,0.004909427,6.59E-08,8.27E-28,0,0,0.210812919,9.451348458
6.36E-05,0.551479001,0.049938149,3.43E-09,25252.35666,3.89E-07,2.65E-09,1.25E-18,5.63E-07,1.294773695,5.533997532,12.39411021,2.635045802,0.009693993,6.46E-09,1.56918432,11.03018867
4.81E-05,0.632617592,0.015137397,3.77E-09,45833.89063,3.73E-07,1.56E-09,3.72E-18,3.23E-07,13.22084662,3.659637466,0.001032691,4.14E-09,2.38E-30,0,0.184090954,9.484648495
1.16E-05,0.674428846,0.078362792,6.77E-10,35876.29126,3.36E-07,1.51E-09,1.68E-18,6.71E-07,0.462279545,0.842535246,1.503491281,2.837225459,3.70147385,1.833259092,6.401815373,17.54715682
5.74E-05,0.795436325,0.058762384,1.47E-09,11645.61848,3.79E-07,4.47E-10,4.00E-18,5.09E-07,0.666874384,1.944293992,9.896006666,6.329060303,0.066164846,4.91E-08,1.927085322,11.46160008
9.57E-05,0.528485994,0.031142029,4.78E-09,19992.25835,1.30E-07,2.88E-09,2.49E-18,5.98E-07,10.9461765,0.013728187,1.67E-05,2.33E-07,1.47E-28,0,0.393418394,9.652008127
3.59E-05,0.880563806,0.068459324,4.44E-09,40110.9915,2.84E-07,1.24E-09,3.23E-18,3.69E-07,12.83447787,4.067925403,0.001455346,5.71E-09,4.01E-30,0,0.000528655,9.346077452
8.46E-05,0.80308974,0.012255469,2.47E-09,18892.16293,1.15E-08,4.79E-10,1.34E-18,7.49E-07,0.411454575,0.84032287,1.881730219,4.491414103,6.240168586,1.422274498,5.935185885,16.62020093
4.31E-05,0.709296907,0.031327131,1.89E-09,28515.15624,2.48E-07,6.62E-10,1.82E-18,7.96E-07,0.329869066,0.747091154,1.90995641,5.1114463,5.247355266,0.494121698,3.850141354,13.93213478
9.66E-05,0.607984297,0.050536171,4.12E-09,33220.67406,1.92E-07,1.62E-09,2.89E-18,3.11E-07,13.78799695,7.357372406,0.01891098,1.10E-07,2.44E-28,0,0.264866399,9.592547349
5.97E-05,0.798926841,0.040630631,4.69E-09,8028.164062,9.35E-08,2.73E-09,2.88E-18,8.33E-07,0.000255569,1.24E-10,4.34E-23,0,0,0,0.113645761,9.344874996
7.67E-05,0.641777346,0.026725709,3.99E-09,11070.17623,3.26E-07,1.11E-09,3.39E-18,3.89E-07,5.914902816,0.001015038,9.40E-09,6.57E-21,0,0,0.317990704,9.569032955
5.33E-05,0.531753051,0.078307572,3.45E-09,49231.41606,3.13E-07,8.76E-10,1.91E-18,6.30E-07,0.352475877,0.982189893,5.817301374,6.19649149,0.244891311,1.48E-05,1.688170973,11.1730579
9.88E-05,0.772270106,0.069894812,1.52E-09,21540.99206,2.94E-07,9.25E-10,3.32E-18,4.10E-07,0.666613416,1.789378274,7.364380592,9.089449015,0.433013617,4.02E-06,2.497418486,12.15397423
9.13E-05,0.743629148,0.019807638,2.48E-09,25967.3747,6.12E-08,1.27E-09,3.07E-18,9.28E-07,1.072679303,6.135540335,14.71830509,1.525767874,4.41E-06,6.15E-27,1.729133034,11.20503573
1.48E-05,0.703212195,0.021773368,9.07E-10,37932.28033,4.94E-08,2.54E-09,3.37E-18,4.37E-07,0.887135214,1.675360408,3.296790847,6.365145051,4.838623939,0.320179328,5.385048816,15.92410258
7.25E-05,0.678262936,0.032856153,9.44E-10,17341.41639,6.66E-08,1.50E-09,3.93E-18,6.50E-07,1.086138709,2.203853326,5.149095382,9.438060189,2.459109658,0.000331881,4.31874171,14.47425729
3.15E-05,0.715514389,0.018448702,3.31E-09,24979.90809,3.82E-07,2.20E-09,3.46E-18,2.52E-07,17.09181176,0.930189557,0.000121368,7.37E-11,1.12E-33,0,0.000145658,9.259626728
5.80E-05,0.588962202,0.020693874,3.51E-09,21693.90095,1.98E-07,1.04E-09,2.12E-18,8.83E-07,1.054902083,9.086986102,9.837407927,0.303263598,9.89E-06,4.26E-26,1.036568007,10.41407652
5.47E-05,0.5799667,0.078454928,2.89E-09,48940.85404,3.58E-07,1.09E-09,1.94E-18,4.06E-07,0.385119777,1.027790592,4.729695742,7.468544589,0.677005492,0.000189442,2.005000736,11.55792107
7.05E-05,0.695972676,0.019497389,6.70E-10,46807.95889,8.81E-08,1.57E-09,2.67E-18,3.85E-07,0.50411565,0.925448258,1.585820481,2.74832131,3.774836102,2.019768571,7.822079879,19.38299602
7.37E-05,0.583252691,0.021058812,1.01E-09,29212.48043,1.07E-07,1.70E-09,1.14E-18,4.30E-07,0.68204992,1.202999179,1.902947889,2.739054977,2.972696214,1.383975635,7.968487759,19.86677448
5.60E-05,0.592064899,0.054440973,4.39E-09,34119.03998,2.25E-07,1.18E-09,1.79E-18,7.48E-07,0.801913453,7.33663608,9.1101507,0.372139182,5.17E-05,1.04E-24,0.854949207,10.27445915
6.41E-05,0.821674625,0.049816084,4.98E-09,43756.91727,1.02E-07,6.67E-10,2.33E-18,3.72E-07,0.523931604,6.734951398,7.940812029,0.129621818,5.59E-07,3.98E-28,0.702468372,10.1066381
3.01E-05,0.767007635,0.038959369,3.57E-09,14952.31997,9.28E-08,2.85E-09,3.85E-18,6.95E-07,3.59346253,9.32E-07,1.51E-13,6.03E-37,0,0,1.66E-05,9.220634709
9.24E-05,0.578429141,0.06095315,2.50E-09,16630.23329,2.35E-07,5.35E-10,3.96E-18,3.66E-07,1.364258069,11.86558192,6.081783114,0.020052199,1.45E-08,4.02E-31,0.685436484,10.05149075
5.62E-05,0.753719741,0.057945098,1.11E-09,7782.157576,2.16E-07,1.11E-09,3.85E-18,4.66E-07,1.781745621,5.644740327,17.14827147,5.138737855,0.003110068,4.56E-12,2.235026346,11.83660402
4.49E-05,0.536048082,0.078952244,4.22E-09,6938.364327,2.72E-07,1.65E-09,2.27E-18,9.24E-07,9.581631696,0.022997178,7.06E-06,4.63E-18,0,0,0.017592446,9.239826164
9.03E-05,0.763838115,0.024454147,1.69E-09,23825.79326,3.34E-07,1.72E-09,2.01E-18,3.60E-07,0.808298186,2.05435592,6.282817785,9.905081197,1.58683364,0.001145004,3.217257198,13.05347196
2.10E-05,0.826324828,0.044570977,2.40E-09,17683.74972,1.44E-07,2.72E-09,1.72E-18,7.27E-07,1.838010641,6.646549582,16.30528891,3.79400887,0.003213322,1.04E-11,1.876347868,11.42968617
1.98E-05,0.849063428,0.049765837,1.83E-09,9109.965784,3.98E-07,1.12E-09,1.83E-18,4.12E-07,1.248107166,3.428049462,10.9839246,8.008680807,0.237738859,7.81E-06,2.33196903,11.96703561
6.46E-05,0.504992656,0.01875439,3.73E-09,42924.49719,2.64E-07,8.42E-10,2.86E-18,8.19E-07,0.742071446,8.96192136,5.858133249,0.052527879,8.55E-07,5.04E-09,0.79368598,10.15257625
6.44E-05,0.87847363,0.014149084,3.32E-09,9655.687802,2.76E-07,7.50E-10,3.59E-18,4.92E-07,17.2570314,2.162732985,0.000161321,6.69E-11,8.55E-34,0,0.185568025,9.432614072
6.91E-05,0.898631503,0.048724532,2.67E-09,25489.16453,1.71E-07,2.38E-09,2.52E-18,5.88E-07,2.304458698,15.13943421,8.517838476,0.064628556,7.97E-08,3.97E-30,0.743230561,10.19356502
3.08E-05,0.788414614,0.068744983,4.82E-09,47313.411,3.25E-07,2.07E-09,3.18E-18,6.48E-07,11.25613102,0.057530993,9.51E-07,1.74E-13,2.20E-37,0,4.86E-05,9.243305711
6.03E-05,0.6470619,0.049199946,3.89E-09,10010.10014,7.23E-09,6.39E-10,3.92E-18,9.64E-07,22.00608882,6.276690345,9.38E-08,1.47E-20,0,0,0.142407304,9.376370056
8.78E-05,0.599514602,0.069267458,2.75E-09,39060.83404,2.09E-07,2.59E-09,3.49E-18,2.82E-07,7.991392461,15.44659352,0.815941936,3.05E-05,5.50E-17,0,0.201808452,9.63778741
2.62E-05,0.812178478,0.03372639,2.85E-09,48709.48245,1.90E-07,2.89E-09,3.36E-18,7.30E-07,6.343222798,15.40548788,1.751145404,0.000113325,5.84E-15,0,0.129685865,9.661183199
7.30E-05,0.722937482,0.075043111,2.26E-09,44529.88566,1.13E-07,2.92E-09,3.99E-18,8.98E-07,3.642708798,17.32458453,4.788582034,0.000459926,5.90E-14,0,0.41868882,9.840246924
2.48E-05,0.666356187,0.050489562,3.15E-09,10055.20009,3.67E-07,1.55E-09,1.62E-18,7.65E-07,3.111057835,15.0762829,7.861248166,0.131237195,4.16E-06,6.12E-27,0.603636648,10.15108329
6.92E-05,0.727371258,0.036068793,4.18E-09,22607.92222,9.75E-08,1.52E-09,3.95E-18,9.19E-07,10.10262583,0.001655441,9.69E-11,2.03E-32,0,0,0.206122154,9.446203756
8.02E-05,0.726057839,0.011465818,2.11E-09,8848.252713,1.33E-07,1.25E-09,2.96E-18,2.55E-07,3.287344145,18.70929193,8.811639308,0.02217287,3.46E-09,7.76E-33,1.025793287,10.39215265
7.64E-05,0.854447037,0.056601064,2.22E-09,11309.6152,1.04E-07,2.48E-09,2.86E-18,3.72E-07,9.401216399,23.29790712,3.339863419,0.000141831,1.50E-23,0,0.363814117,9.738401073
9.82E-05,0.762394367,0.02692001,2.64E-09,47469.10011,7.43E-08,2.33E-09,2.03E-18,5.86E-07,0.794968914,2.170083676,9.402206999,8.927530083,0.14721549,7.22E-08,2.698846064,12.38031987
4.21E-05,0.734502227,0.018289342,2.83E-09,13416.46602,1.66E-07,2.98E-09,2.81E-18,7.17E-07,23.92338708,7.207499408,0.009115768,7.20E-09,5.28E-31,0,0.080914243,9.349204734
7.70E-05,0.800342602,0.02194102,3.44E-09,14036.06233,5.86E-08,1.86E-09,3.84E-18,9.22E-07,17.6314289,0.028494509,2.10E-09,1.14E-30,0,0,0.284938257,9.532713401
1.42E-05,0.845665509,0.050893387,4.65E-09,45512.26207,4.70E-08,2.11E-09,3.89E-18,3.00E-07,16.69848648,0.143638906,2.07E-10,2.46E-32,0,0,6.75E-05,9.221680995
1.57E-05,0.896335503,0.050969267,4.30E-09,18435.28159,1.95E-08,2.06E-09,1.94E-18,5.95E-07,5.750010062,21.95243498,4.150684702,2.56E-05,6.46E-25,0,0.306739148,9.706499445
8.29E-05,0.610535123,0.058332603,3.89E-09,12611.50706,2.17E-07,6.78E-10,3.79E-18,8.58E-07,15.29414898,0.325971751,1.16E-06,3.64E-14,4.88E-39,0,0.201771204,9.441432393
2.16E-05,0.606888522,0.078696826,3.93E-09,46155.83268,3.56E-07,2.39E-09,3.61E-18,2.75E-07,13.89639914,0.244995725,6.08E-06,1.77E-12,6.13E-36,0,6.54E-05,9.249545072
1.01E-05,0.683308204,0.018642348,3.39E-09,9002.694142,3.59E-07,7.90E-10,1.84E-18,9.34E-07,2.332371239,13.2057413,6.917774362,0.104045864,2.99E-06,4.42E-27,0.529502985,10.10697469
